Year,Month,Day,Hour,Minute,GHI,Relative Humidity,Dew Point,Precipitation,Wind Speed,Pressure,Temperature
2020,1,2,17,30,45,92.76,3.8000000000000003,1.6,0.8,1009,4.9
2020,1,2,18,30,44,93.13,4.3,1.6,0.8,1009,5.300000000000001
2020,1,2,19,30,73,92.8,4.4,1.7000000000000002,0.8,1008,5.5
2020,1,2,20,30,40,93.48,4.5,1.7000000000000002,0.8,1007,5.5
2020,1,2,21,30,14,94.10000000000001,4.5,1.8,0.9,1006,5.4
2020,1,2,22,30,24,94.77,4.4,1.8,0.9,1005,5.2
2020,1,2,23,30,18,94.7,4.2,1.8,1,1005,5
2020,1,3,0,30,1,92.68,4.1000000000000005,1.8,1.3,1004,5.2
2020,1,3,1,30,0,90.94,4.3,1.9000000000000001,1.5,1003,5.7
2020,1,3,2,30,0,90.63,4.9,1.9000000000000001,1.7000000000000002,1003,6.300000000000001
2020,1,3,3,30,0,91.24,5.6000000000000005,2,1.7000000000000002,1003,6.9
2020,1,3,4,30,0,91.41,6.300000000000001,2.1,1.7000000000000002,1003,7.6000000000000005
2020,1,3,5,30,0,92.21000000000001,6.9,2.2,1.7000000000000002,1003,8.1
2020,1,3,6,30,0,93.2,7.5,2.2,1.7000000000000002,1002,8.5
2020,1,3,7,30,0,93.54,7.800000000000001,2.3000000000000003,1.7000000000000002,1002,8.8
2020,1,3,8,30,0,94.17,8,2.3000000000000003,1.7000000000000002,1002,8.9
2020,1,3,9,30,0,93.85000000000001,8.1,2.3000000000000003,1.7000000000000002,1002,9
2020,1,3,10,30,0,93.11,8,2.2,1.6,1002,9.1
2020,1,3,11,30,0,92.39,8,2.2,1.6,1002,9.200000000000001
2020,1,3,12,30,0,91.76,8,2.3000000000000003,1.6,1002,9.3
2020,1,3,13,30,0,91.42,8.1,2.3000000000000003,1.6,1001,9.4
2020,1,3,14,30,0,91.82000000000001,8.1,2.1,1.5,1001,9.4
2020,1,3,15,30,0,90.46000000000001,8,1.8,1.5,1001,9.5
2020,1,3,16,30,22,88.48,7.9,1.7000000000000002,1.4000000000000001,1002,9.700000000000001
2020,1,3,17,30,129,86.5,8,1.7000000000000002,1.4000000000000001,1002,10.200000000000001
2020,1,3,18,30,233,85.49,8.5,1.7000000000000002,1.4000000000000001,1002,10.8
2020,1,3,19,30,242,83.79,8.8,1.6,1.4000000000000001,1001,11.4
2020,1,3,20,30,168,80.87,8.8,1.5,1.4000000000000001,1000,12
2020,1,3,21,30,154,77.91,8.4,1.5,1.4000000000000001,999,12.100000000000001
2020,1,3,22,30,56,75.74,7.6000000000000005,1.5,1.4000000000000001,998,11.700000000000001
2020,1,3,23,30,29,73.17,6.7,1.6,1.4000000000000001,998,11.3
2020,1,4,0,30,1,70.96000000000001,5.6000000000000005,1.6,1.5,996,10.700000000000001
2020,1,4,1,30,0,66.74,4.800000000000001,1.6,1.7000000000000002,995,10.700000000000001
2020,1,4,2,30,0,63.940000000000005,4.3,1.7000000000000002,1.8,994,10.9
2020,1,4,3,30,0,65.12,4.6000000000000005,1.9000000000000001,1.7000000000000002,993,10.9
2020,1,4,4,30,0,72.49,5.7,2.1,1.5,994,10.4
2020,1,4,5,30,0,85.32000000000001,7.1000000000000005,2,1.2000000000000002,995,9.4
2020,1,4,6,30,0,95.05,7.300000000000001,1.8,1.1,997,8
2020,1,4,7,30,0,95.98,6.2,1.6,1,998,6.800000000000001
2020,1,4,8,30,0,95.23,5.4,1.4000000000000001,0.9,1000,6.1000000000000005
2020,1,4,9,30,0,94.32000000000001,5,1.2000000000000002,0.9,1002,5.800000000000001
2020,1,4,10,30,0,93.93,4.7,1,1,1003,5.6000000000000005
2020,1,4,11,30,0,93.21000000000001,4.2,0.8,1,1005,5.2
2020,1,4,12,30,0,91.84,3.5,0.7000000000000001,1,1006,4.7
2020,1,4,13,30,0,90.28,2.9000000000000004,0.7000000000000001,1,1008,4.4
2020,1,4,14,30,0,89.5,2.6,0.8,1,1009,4.2
2020,1,4,15,30,0,89.16,2.6,0.9,1,1011,4.2
2020,1,4,16,30,27,88.8,2.8000000000000003,0.9,1.1,1012,4.5
2020,1,4,17,30,103,89.12,3.4000000000000004,1,1.2000000000000002,1013,5
2020,1,4,18,30,136,88.86,3.9000000000000004,1.1,1.3,1014,5.6000000000000005
2020,1,4,19,30,242,89.48,4.2,1.1,1.4000000000000001,1014,5.800000000000001
2020,1,4,20,30,247,90.44,4.4,1.2000000000000002,1.4000000000000001,1014,5.800000000000001
2020,1,4,21,30,207,90.64,4.5,1.2000000000000002,1.4000000000000001,1015,5.9
2020,1,4,22,30,112,92.74,4.7,1.2000000000000002,1.2000000000000002,1015,5.800000000000001
2020,1,4,23,30,41,93.58,4.800000000000001,1.1,1.2000000000000002,1016,5.800000000000001
2020,1,5,0,30,2,95.62,4.800000000000001,1.2000000000000002,0.9,1016,5.4
2020,1,5,1,30,0,96.11,4.800000000000001,1.2000000000000002,1,1016,5.4
2020,1,5,2,30,0,96.39,4.9,1.2000000000000002,1,1016,5.4
2020,1,5,3,30,0,97.29,4.800000000000001,1.2000000000000002,0.9,1016,5.2
2020,1,5,4,30,0,97.3,4.5,1.2000000000000002,0.9,1016,4.9
2020,1,5,5,30,0,96.56,4.2,1.3,0.9,1016,4.7
2020,1,5,6,30,0,95.24,4.1000000000000005,1.3,0.9,1015,4.800000000000001
2020,1,5,7,30,0,95.7,4.4,1.3,0.9,1015,5
2020,1,5,8,30,0,96.07000000000001,4.5,1.3,0.9,1015,5.1000000000000005
2020,1,5,9,30,0,96.57000000000001,4.5,1.3,0.9,1014,5
2020,1,5,10,30,0,97.23,4.3,1.3,0.9,1013,4.7
2020,1,5,11,30,0,97.02,4,1.2000000000000002,1,1013,4.4
2020,1,5,12,30,0,96.16,3.6,1.3,1,1012,4.2
2020,1,5,13,30,0,95.21000000000001,3.4000000000000004,1.3,1,1011,4.1000000000000005
2020,1,5,14,30,0,94.33,3.4000000000000004,1.3,1,1011,4.2
2020,1,5,15,30,0,93.13,3.5,1.4000000000000001,1.1,1010,4.5
2020,1,5,16,30,16,92.02,3.7,1.4000000000000001,1.3,1010,4.9
2020,1,5,17,30,47,91.69,4.1000000000000005,1.4000000000000001,1.4000000000000001,1010,5.300000000000001
2020,1,5,18,30,51,92.34,4.4,1.4000000000000001,1.6,1010,5.5
2020,1,5,19,30,103,90.41,4.5,1.2000000000000002,1.6,1010,5.9
2020,1,5,20,30,82,88.93,4.7,1,1.4000000000000001,1012,6.4
2020,1,5,21,30,71,85.91,4.4,0.9,1.3,1013,6.6000000000000005
2020,1,5,22,30,150,85.48,3.9000000000000004,0.9,1.1,1014,6.2
2020,1,5,23,30,64,86.68,3.8000000000000003,0.9,1,1015,5.800000000000001
2020,1,6,0,30,2,90.63,3.4000000000000004,1,1,1016,4.800000000000001
2020,1,6,1,30,0,92.07000000000001,3.4000000000000004,1.1,1,1016,4.6000000000000005
2020,1,6,2,30,0,93.76,3.6,1.2000000000000002,1,1017,4.5
2020,1,6,3,30,0,95.10000000000001,3.7,1.3,1,1017,4.4
2020,1,6,4,30,0,95.16,3.8000000000000003,1.3,1,1017,4.5
2020,1,6,5,30,0,95.57000000000001,3.9000000000000004,1.4000000000000001,1.1,1017,4.5
2020,1,6,6,30,0,96.21000000000001,3.7,1.5,1.2000000000000002,1016,4.3
2020,1,6,7,30,0,95.19,3.6,1.5,1.2000000000000002,1015,4.3
2020,1,6,8,30,0,95.2,3.5,1.6,1.3,1014,4.2
2020,1,6,9,30,0,95.05,3.4000000000000004,1.7000000000000002,1.4000000000000001,1013,4.1000000000000005
2020,1,6,10,30,0,94.14,3.3000000000000003,1.8,1.5,1012,4.2
2020,1,6,11,30,0,92.45,3.5,1.9000000000000001,1.5,1011,4.6000000000000005
2020,1,6,12,30,0,92.12,3.9000000000000004,1.9000000000000001,1.6,1010,5.1000000000000005
2020,1,6,13,30,0,92.54,4.6000000000000005,2,1.5,1009,5.7
2020,1,6,14,30,0,93.51,5.2,2,1.5,1009,6.2
2020,1,6,15,30,0,93.89,5.800000000000001,2.1,1.6,1009,6.7
2020,1,6,16,30,16,94,6.4,2.1,1.6,1008,7.300000000000001
2020,1,6,17,30,41,93.78,7,2.1,1.7000000000000002,1008,7.9
2020,1,6,18,30,56,93.37,7.4,2.1,1.7000000000000002,1008,8.4
2020,1,6,19,30,95,92.01,7.800000000000001,2.1,1.7000000000000002,1008,9
2020,1,6,20,30,115,91.93,8.200000000000001,2.2,1.6,1008,9.4
2020,1,6,21,30,15,92,8.4,2.2,1.5,1008,9.600000000000001
2020,1,6,22,30,43,93.10000000000001,8.4,2.2,1.4000000000000001,1008,9.5
2020,1,6,23,30,25,93.7,8.4,2.2,1.3,1008,9.4
2020,1,7,0,30,2,95.49,8.3,2.2,1.2000000000000002,1008,9
2020,1,7,1,30,0,95.57000000000001,8.3,2.2,1.2000000000000002,1009,9
2020,1,7,2,30,0,95.9,8.4,2.2,1.3,1009,9
2020,1,7,3,30,0,95.24,8.5,2.2,1.4000000000000001,1009,9.200000000000001
2020,1,7,4,30,0,94.97,8.6,2.2,1.4000000000000001,1008,9.4
2020,1,7,5,30,0,95.77,8.8,2.2,1.4000000000000001,1008,9.4
2020,1,7,6,30,0,95.2,8.8,2.2,1.5,1008,9.5
2020,1,7,7,30,0,95.22,8.8,2.2,1.6,1007,9.5
2020,1,7,8,30,0,94.64,8.8,2.2,1.7000000000000002,1006,9.600000000000001
2020,1,7,9,30,0,94.32000000000001,8.700000000000001,2.2,1.7000000000000002,1006,9.600000000000001
2020,1,7,10,30,0,93.77,8.6,2.2,1.6,1005,9.600000000000001
2020,1,7,11,30,0,93.82000000000001,8.6,2.1,1.6,1005,9.5
2020,1,7,12,30,0,94.09,8.5,2,1.5,1004,9.4
2020,1,7,13,30,0,94.38,8.4,2,1.5,1003,9.3
2020,1,7,14,30,0,94.18,8.200000000000001,2,1.6,1002,9.1
2020,1,7,15,30,0,93.02,7.9,2,1.6,1002,9
2020,1,7,16,30,12,91.59,7.7,2,1.6,1001,9
2020,1,7,17,30,47,89.83,7.7,1.9000000000000001,1.7000000000000002,1001,9.3
2020,1,7,18,30,140,89,7.9,1.9000000000000001,1.7000000000000002,1000,9.600000000000001
2020,1,7,19,30,184,88.39,7.9,1.9000000000000001,1.6,999,9.700000000000001
2020,1,7,20,30,166,87.61,7.800000000000001,1.9000000000000001,1.6,997,9.8
2020,1,7,21,30,146,87.36,7.800000000000001,1.8,1.5,996,9.8
2020,1,7,22,30,58,88.12,7.7,1.8,1.5,995,9.600000000000001
2020,1,7,23,30,26,88.25,7.5,1.8,1.5,995,9.3
2020,1,8,0,30,2,91.45,7.2,1.6,1.4000000000000001,995,8.5
2020,1,8,1,30,0,93.12,7.300000000000001,1.6,1.3,996,8.3
2020,1,8,2,30,0,94.62,7.2,1.5,1.2000000000000002,996,8
2020,1,8,3,30,0,95.14,6.9,1.5,1.3,996,7.6000000000000005
2020,1,8,4,30,0,94.72,6.5,1.5,1.3,996,7.300000000000001
2020,1,8,5,30,0,95.05,6.4,1.4000000000000001,1.2000000000000002,996,7.1000000000000005
2020,1,8,6,30,0,96.36,6.2,1.3,1.1,996,6.7
2020,1,8,7,30,0,96.96000000000001,5.5,1.2000000000000002,1,996,5.9
2020,1,8,8,30,0,95.73,4.3,1,1,997,4.9
2020,1,8,9,30,0,94.61,3.2,0.9,0.9,999,4
2020,1,8,10,30,0,93.98,2.6,0.9,1,1000,3.5
2020,1,8,11,30,0,94.71000000000001,2.3000000000000003,0.9,0.9,1000,3.1
2020,1,8,12,30,0,94.5,2.1,0.9,0.9,1000,2.9000000000000004
2020,1,8,13,30,0,94.68,2,0.9,0.9,1000,2.8000000000000003
2020,1,8,14,30,0,95.02,2,0.9,0.9,1000,2.7
2020,1,8,15,30,0,92.68,1.9000000000000001,0.9,1,1000,3
2020,1,8,16,30,21,90.35000000000001,2.3000000000000003,0.9,0.9,1001,3.7
2020,1,8,17,30,77,89.67,2.9000000000000004,0.9,0.9,1001,4.4
2020,1,8,18,30,108,87.91,3.1,0.9,0.9,1001,4.9
2020,1,8,19,30,99,84.52,3,1,0.8,1001,5.4
2020,1,8,20,30,58,80.13,2.5,1,0.7000000000000001,1001,5.7
2020,1,8,21,30,19,79.91,2.1,1.1,0.5,1001,5.300000000000001
2020,1,8,22,30,36,86.83,2.7,1.1,0.4,1001,4.7
2020,1,8,23,30,21,84.64,2,1,0.4,1001,4.4
2020,1,9,0,30,2,84.36,1.4000000000000001,1,0.30000000000000004,1002,3.8000000000000003
2020,1,9,1,30,0,83.72,1.1,1,0.2,1002,3.6
2020,1,9,2,30,0,83.62,0.8,1,0.1,1002,3.3000000000000003
2020,1,9,3,30,0,83.74,0.5,0.9,0.2,1003,3
2020,1,9,4,30,0,83.22,0.2,0.9,0.30000000000000004,1003,2.8000000000000003
2020,1,9,5,30,0,83.72,0.1,0.9,0.30000000000000004,1004,2.6
2020,1,9,6,30,0,85.05,0,0.8,0.30000000000000004,1005,2.3000000000000003
2020,1,9,7,30,0,85.66,-0.1,0.8,0.30000000000000004,1005,2.1
2020,1,9,8,30,0,87.14,-0.1,0.8,0.5,1006,1.8
2020,1,9,9,30,0,89.87,-0.2,0.9,0.7000000000000001,1007,1.3
2020,1,9,10,30,0,92.37,-0.30000000000000004,0.9,0.8,1007,0.8
2020,1,9,11,30,0,93.85000000000001,-0.2,0.9,0.8,1007,0.7000000000000001
2020,1,9,12,30,0,95.75,0.1,1,0.8,1008,0.7000000000000001
2020,1,9,13,30,0,95.74000000000001,0,1,0.8,1008,0.6000000000000001
2020,1,9,14,30,0,95.52,-0.1,1,0.8,1009,0.5
2020,1,9,15,30,0,94.44,-0.1,1,0.7000000000000001,1010,0.7000000000000001
2020,1,9,16,30,12,92.74,0.30000000000000004,0.9,0.6000000000000001,1011,1.3
2020,1,9,17,30,40,91.91,1,0.9,0.4,1011,2.2
2020,1,9,18,30,82,90.89,1.7000000000000002,0.9,0.30000000000000004,1012,3
2020,1,9,19,30,123,88.06,2.2,0.9,0.1,1012,4
2020,1,9,20,30,232,84.45,2.1,0.9,0.1,1012,4.5
2020,1,9,21,30,124,81.58,1.5,0.8,0.2,1013,4.4
2020,1,9,22,30,75,83.69,1.2000000000000002,0.8,0.30000000000000004,1013,3.7
2020,1,9,23,30,34,85.09,0.9,0.8,0.4,1013,3.2
2020,1,10,0,30,4,91.84,-0.1,0.9,0.7000000000000001,1013,1.1
2020,1,10,1,30,0,95.01,-0.1,0.9,0.8,1014,0.6000000000000001
2020,1,10,2,30,0,97.45,-0.1,0.9,0.8,1014,0.30000000000000004
2020,1,10,3,30,0,95.52,0,1,0.9,1014,0.6000000000000001
2020,1,10,4,30,0,94.59,0.2,1.1,0.8,1014,1
2020,1,10,5,30,0,95.09,0.4,1.1,0.8,1013,1.1
2020,1,10,6,30,0,95.18,0.4,1.2000000000000002,0.7000000000000001,1013,1.1
2020,1,10,7,30,0,95.43,0.30000000000000004,1.3,0.7000000000000001,1012,0.9
2020,1,10,8,30,0,93.58,0.1,1.3,0.8,1011,1
2020,1,10,9,30,0,93.02,0.30000000000000004,1.4000000000000001,0.9,1010,1.3
2020,1,10,10,30,0,92.7,0.6000000000000001,1.4000000000000001,1,1009,1.7000000000000002
2020,1,10,11,30,0,92.78,1,1.5,1.2000000000000002,1007,2
2020,1,10,12,30,0,92.52,1.3,1.6,1.3,1006,2.4000000000000004
2020,1,10,13,30,0,92.88,1.7000000000000002,1.6,1.5,1004,2.7
2020,1,10,14,30,0,93.69,1.9000000000000001,1.6,1.7000000000000002,1003,2.8000000000000003
2020,1,10,15,30,0,92.19,1.9000000000000001,1.6,1.9000000000000001,1001,3
2020,1,10,16,30,19,90.31,2,1.6,1.9000000000000001,999,3.4000000000000004
2020,1,10,17,30,61,89.85000000000001,2.4000000000000004,1.7000000000000002,2,998,3.9000000000000004
2020,1,10,18,30,68,89.7,2.8000000000000003,1.6,2.1,997,4.3
2020,1,10,19,30,90,89.32000000000001,2.9000000000000004,1.6,2,995,4.5
2020,1,10,20,30,63,89.66,3,1.4000000000000001,1.8,995,4.6000000000000005
2020,1,10,21,30,98,89.99,3.5,1.2000000000000002,1.6,994,5
2020,1,10,22,30,175,92.01,4.1000000000000005,1.2000000000000002,1.4000000000000001,993,5.300000000000001
2020,1,10,23,30,18,93.9,4.5,1.3,1.3,993,5.4
2020,1,11,0,30,3,94.55,4.6000000000000005,1.4000000000000001,1.4000000000000001,992,5.4
2020,1,11,1,30,0,94.8,4.6000000000000005,1.4000000000000001,1.5,992,5.4
2020,1,11,2,30,0,94.44,4.5,1.5,1.6,991,5.300000000000001
2020,1,11,3,30,0,93.8,4.3,1.5,1.6,991,5.2
2020,1,11,4,30,0,93.32000000000001,4.2,1.5,1.7000000000000002,990,5.2
2020,1,11,5,30,0,93.31,4.3,1.5,1.7000000000000002,990,5.300000000000001
2020,1,11,6,30,0,93.81,4.4,1.5,1.7000000000000002,990,5.300000000000001
2020,1,11,7,30,0,93.53,4.3,1.5,1.7000000000000002,990,5.300000000000001
2020,1,11,8,30,0,93.54,4.3,1.5,1.7000000000000002,990,5.300000000000001
2020,1,11,9,30,0,93.55,4.5,1.5,1.6,990,5.5
2020,1,11,10,30,0,93.83,4.9,1.5,1.5,991,5.800000000000001
2020,1,11,11,30,0,95.45,5.1000000000000005,1.5,1.3,991,5.800000000000001
2020,1,11,12,30,0,95.81,5.1000000000000005,1.5,1.2000000000000002,992,5.7
2020,1,11,13,30,0,95.38,4.800000000000001,1.4000000000000001,1.1,993,5.5
2020,1,11,14,30,0,94.96000000000001,4.6000000000000005,1.4000000000000001,1,995,5.300000000000001
2020,1,11,15,30,0,94.56,4.3,1.4000000000000001,1,996,5.1000000000000005
2020,1,11,16,30,15,93.12,4.2,1.4000000000000001,0.9,998,5.2
2020,1,11,17,30,45,92.33,4.4,1.3,0.9,999,5.5
2020,1,11,18,30,75,91.62,4.4,1.3,1,1000,5.7
2020,1,11,19,30,64,90.25,4.2,1.2000000000000002,1,1001,5.7
2020,1,11,20,30,96,88.08,3.8000000000000003,1,1.1,1002,5.6000000000000005
2020,1,11,21,30,83,85.68,3.1,0.9,1.2000000000000002,1003,5.300000000000001
2020,1,11,22,30,125,82.97,2.2,0.8,1.1,1003,4.9
2020,1,11,23,30,63,80.81,1.6,0.8,1,1004,4.6000000000000005
2020,1,12,0,30,3,83.97,1.2000000000000002,1,1,1004,3.7
2020,1,12,1,30,0,86.46000000000001,1.6,1.1,0.9,1003,3.6
2020,1,12,2,30,0,91.11,2.2,1.2000000000000002,0.9,1003,3.5
2020,1,12,3,30,0,94.09,2.6,1.2000000000000002,0.9,1002,3.5
2020,1,12,4,30,0,95.14,2.8000000000000003,1.2000000000000002,1,1002,3.5
2020,1,12,5,30,0,96.21000000000001,2.9000000000000004,1.2000000000000002,1.1,1001,3.4000000000000004
2020,1,12,6,30,0,95.7,2.8000000000000003,1.2000000000000002,1.2000000000000002,1000,3.4000000000000004
2020,1,12,7,30,0,95.37,2.7,1.2000000000000002,1.3,999,3.4000000000000004
2020,1,12,8,30,0,95.81,2.8000000000000003,1.2000000000000002,1.4000000000000001,998,3.4000000000000004
2020,1,12,9,30,0,95.74000000000001,2.8000000000000003,1.3,1.6,997,3.4000000000000004
2020,1,12,10,30,0,94.95,2.6,1.3,1.8,996,3.3000000000000003
2020,1,12,11,30,0,94.07000000000001,2.6,1.2000000000000002,1.8,995,3.5
2020,1,12,12,30,0,94.29,3,1.3,1.7000000000000002,994,3.8000000000000003
2020,1,12,13,30,0,94.57000000000001,3.3000000000000003,1.2000000000000002,1.7000000000000002,993,4.1000000000000005
2020,1,12,14,30,0,94.93,3.6,1.2000000000000002,1.6,992,4.3
2020,1,12,15,30,0,95.06,3.7,1.2000000000000002,1.6,990,4.4
2020,1,12,16,30,19,95.74000000000001,3.8000000000000003,1.2000000000000002,1.6,989,4.4
2020,1,12,17,30,41,94.60000000000001,3.7,1.2000000000000002,1.6,989,4.5
2020,1,12,18,30,88,92.28,3.5,1,1.6,989,4.6000000000000005
2020,1,12,19,30,45,88.82000000000001,3.1,0.9,1.6,989,4.800000000000001
2020,1,12,20,30,38,85.43,2.6,0.9,1.6,989,4.800000000000001
2020,1,12,21,30,9,83.75,2.1,0.9,1.5,990,4.6000000000000005
2020,1,12,22,30,63,84.2,1.7000000000000002,0.9,1.5,990,4.1000000000000005
2020,1,12,23,30,58,82.41,1.2000000000000002,0.9,1.4000000000000001,991,3.9000000000000004
2020,1,13,0,30,11,84.61,0.4,0.7000000000000001,1.3,992,2.7
2020,1,13,1,30,0,84.33,-0.6000000000000001,0.6000000000000001,1.2000000000000002,993,1.8
2020,1,13,2,30,0,84.46000000000001,-1.4000000000000001,0.5,1.1,994,0.9
2020,1,13,3,30,0,86.65,-2,0.5,1,995,0
2020,1,13,4,30,0,88.18,-2.3000000000000003,0.5,0.9,995,-0.6000000000000001
2020,1,13,5,30,0,87.65,-2.8000000000000003,0.5,0.9,995,-1
2020,1,13,6,30,0,86.28,-3.3000000000000003,0.6000000000000001,0.9,996,-1.3
2020,1,13,7,30,0,85.3,-3.5,0.6000000000000001,0.9,996,-1.4000000000000001
2020,1,13,8,30,0,84.91,-3.5,0.6000000000000001,0.9,997,-1.3
2020,1,13,9,30,0,85.31,-3.3000000000000003,0.6000000000000001,0.9,998,-1.2000000000000002
2020,1,13,10,30,0,87.32000000000001,-3.2,0.6000000000000001,0.9,998,-1.4000000000000001
2020,1,13,11,30,0,87.42,-3.3000000000000003,0.6000000000000001,0.9,999,-1.5
2020,1,13,12,30,0,85.66,-3.4000000000000004,0.7000000000000001,0.9,999,-1.3
2020,1,13,13,30,0,85.83,-3.1,0.7000000000000001,0.8,999,-1
2020,1,13,14,30,0,87.73,-2.8000000000000003,0.7000000000000001,0.8,999,-1
2020,1,13,15,30,0,86.36,-2.7,0.7000000000000001,0.7000000000000001,999,-0.7000000000000001
2020,1,13,16,30,21,84.46000000000001,-2.1,0.8,0.6000000000000001,999,0.2
2020,1,13,17,30,57,86.69,-1,0.8,0.5,1000,1
2020,1,13,18,30,45,85.31,-0.7000000000000001,0.8,0.5,1000,1.5
2020,1,13,19,30,78,84.52,-0.5,0.8,0.5,999,1.8
2020,1,13,20,30,75,84.89,-0.4,0.9,0.5,999,1.9000000000000001
2020,1,13,21,30,89,86.04,-0.30000000000000004,0.9,0.30000000000000004,999,1.8
2020,1,13,22,30,48,86.95,-0.4,0.9,0.30000000000000004,998,1.5
2020,1,13,23,30,35,87.98,-0.6000000000000001,0.9,0.2,998,1.2000000000000002
2020,1,14,0,30,4,91.73,-1.2000000000000002,0.9,0.4,999,0
2020,1,14,1,30,0,91.9,-1.5,0.9,0.5,998,-0.30000000000000004
2020,1,14,2,30,0,93.38,-1.6,0.8,0.6000000000000001,998,-0.7000000000000001
2020,1,14,3,30,0,93.66,-2,0.8,0.6000000000000001,999,-1.1
2020,1,14,4,30,0,92.52,-2.5,0.8,0.7000000000000001,999,-1.4000000000000001
2020,1,14,5,30,0,90.79,-2.8000000000000003,0.8,0.7000000000000001,999,-1.5
2020,1,14,6,30,0,90.09,-3.1,0.8,0.7000000000000001,999,-1.7000000000000002
2020,1,14,7,30,0,89.54,-3.4000000000000004,0.8,0.7000000000000001,999,-1.9000000000000001
2020,1,14,8,30,0,88.62,-3.6,0.7000000000000001,0.7000000000000001,999,-2
2020,1,14,9,30,0,88.11,-3.8000000000000003,0.7000000000000001,0.7000000000000001,999,-2.1
2020,1,14,10,30,0,87.38,-3.9000000000000004,0.7000000000000001,0.6000000000000001,999,-2.1
2020,1,14,11,30,0,87.5,-4,0.7000000000000001,0.6000000000000001,999,-2.2
2020,1,14,12,30,0,87.35000000000001,-4,0.7000000000000001,0.6000000000000001,999,-2.2
2020,1,14,13,30,0,87.87,-4,0.7000000000000001,0.5,1000,-2.3000000000000003
2020,1,14,14,30,0,88.56,-4,0.7000000000000001,0.5,1000,-2.4000000000000004
2020,1,14,15,30,0,87.74,-4,0.7000000000000001,0.4,1000,-2.2
2020,1,14,16,30,24,85.74,-3.8000000000000003,0.7000000000000001,0.30000000000000004,1001,-1.7000000000000002
2020,1,14,17,30,50,82.18,-3.6,0.7000000000000001,0.30000000000000004,1001,-0.9
