Year,Month,Day,Hour,Minute,Temperature,Aerosol Optical Depth,Wind Speed,Wind Direction,Precipitable Water,Pressure,Surface Albedo,SSA,Solar Zenith Angle,Relative Humidity,Cloud Type,Dew Point,GHI,Asymmetry,Alpha,DHI,DNI,Ozone,Clearsky GHI,Clearsky DNI,Clearsky DHI
2023,1,1,18,30,7.4,0.046,0.30000000000000004,34,1,1011,0.1,0.92,74.24,89.61,4,5.800000000000001,30,0.66,1.03,30,0,0.315,251,721,55
2023,1,1,19,30,8.4,0.039,0.4,48,0.9,1010,0.1,0.91,71.21000000000001,81.79,4,5.5,83,0.66,1.1,83,0,0.313,312,790,58
2023,1,1,20,30,9,0.03,0.30000000000000004,42,0.9,1009,0.1,0.91,70.65,75.89,2,5,218,0.66,1.17,191,80,0.313,325,815,55
2023,1,1,21,30,8.9,0.026000000000000002,0.2,187,0.9,1008,0.1,0.9,72.63,72.24,4,4.2,10,0.66,1.22,10,0,0.312,287,794,50
2023,1,1,22,30,8.1,0.025,0.30000000000000004,336,0.9,1008,0.1,0.9,76.94,77.84,4,4.5,46,0.66,1.25,46,0,0.311,205,717,43
2023,1,1,23,30,6.6000000000000005,0.025,0.6000000000000001,344,0.9,1008,0.1,0.9,83.15,81.09,5,3.6,41,0.66,1.28,41,0,0.309,94,538,30
2023,1,2,0,30,4.9,0.026000000000000002,0.9,197,0.9,1007,0.1,0.91,91.05,79.79,8,1.7000000000000002,0,0.66,1.29,0,0,0.308,0,0,0
2023,1,2,1,30,3.7,0.029,1,50,0.9,1007,0.1,0.92,99.91,85.11,5,1.4000000000000001,0,0.66,1.27,0,0,0.307,0,0,0
2023,1,2,2,30,3.3000000000000003,0.032,0.8,72,0.9,1007,0.1,0.92,109.5,87.9,7,1.5,0,0.66,1.25,0,0,0.307,0,0,0
2023,1,2,3,30,3.1,0.032,0.6000000000000001,92,0.9,1006,0.1,0.92,119.49000000000001,89.36,8,1.5,0,0.66,1.24,0,0,0.307,0,0,0
2023,1,2,4,30,2.8000000000000003,0.032,0.5,115,0.9,1006,0.1,0.92,129.57,89.79,8,1.3,0,0.66,1.24,0,0,0.306,0,0,0
2023,1,2,5,30,2.4000000000000004,0.03,0.6000000000000001,120,0.9,1006,0.1,0.91,139.28,90.06,1,0.9,0,0.66,1.24,0,0,0.306,0,0,0
2023,1,2,6,30,1.9000000000000001,0.027,0.8,109,0.8,1005,0.1,0.91,147.86,90.48,1,0.5,0,0.66,1.24,0,0,0.306,0,0,0
2023,1,2,7,30,1.6,0.025,0.7000000000000001,96,0.8,1004,0.1,0.91,153.84,89.93,1,0.1,0,0.66,1.23,0,0,0.305,0,0,0
2023,1,2,8,30,1.3,0.023,0.5,204,0.7000000000000001,1003,0.1,0.91,155.08,90.62,8,-0.1,0,0.66,1.22,0,0,0.305,0,0,0
2023,1,2,9,30,0.8,0.02,0.4,312,0.7000000000000001,1003,0.1,0.9,150.93,92.33,7,-0.30000000000000004,0,0.66,1.24,0,0,0.307,0,0,0
2023,1,2,10,30,0.9,0.019,0.30000000000000004,228,0.7000000000000001,1003,0.1,0.9,143.25,90.64,7,-0.5,0,0.66,1.28,0,0,0.308,0,0,0
2023,1,2,11,30,1.3,0.019,0.5,139,0.7000000000000001,1002,0.1,0.89,133.91,86.67,6,-0.7000000000000001,0,0.66,1.3,0,0,0.309,0,0,0
2023,1,2,12,30,1.6,0.018000000000000002,0.9,115,0.6000000000000001,1001,0.1,0.89,123.92,80.89,7,-1.3,0,0.66,1.31,0,0,0.31,0,0,0
2023,1,2,13,30,1.7000000000000002,0.017,0.8,94,0.6000000000000001,1000,0.1,0.89,113.84,77.97,9,-1.7000000000000002,0,0.66,1.32,0,0,0.311,0,0,0
2023,1,2,14,30,1.7000000000000002,0.017,0.7000000000000001,71,0.6000000000000001,1000,0.1,0.89,104.03,76.60000000000001,6,-2,0,0.66,1.32,0,0,0.313,0,0,0
2023,1,2,15,30,2,0.016,0.5,63,0.6000000000000001,999,0.1,0.89,94.8,73.85000000000001,9,-2.2,0,0.66,1.33,0,0,0.315,0,0,0
2023,1,2,16,30,2.9000000000000004,0.016,0.5,91,0.6000000000000001,999,0.1,0.89,86.28,69.59,7,-2.1,26,0.66,1.33,26,2,0.316,48,442,19
2023,1,2,17,30,4.4,0.016,0.6000000000000001,120,0.5,998,0.1,0.89,79.41,69,7,-0.8,145,0.66,1.33,73,394,0.319,166,710,35
2023,1,2,18,30,5.9,0.016,0.6000000000000001,132,0.5,997,0.1,0.88,74.19,68.03,7,0.4,213,0.66,1.33,118,349,0.32,266,818,43
2023,1,2,19,30,7.1000000000000005,0.015,0.6000000000000001,139,0.5,996,0.1,0.88,71.13,64.23,7,0.8,300,0.66,1.33,102,613,0.322,325,865,45
2023,1,2,20,30,7.800000000000001,0.015,0.5,137,0.5,996,0.1,0.87,70.55,64.31,7,1.5,229,0.66,1.33,154,224,0.323,336,873,46
2023,1,2,21,30,7.7,0.015,0.4,134,0.5,995,0.1,0.87,72.52,68.9,7,2.3000000000000003,243,0.66,1.33,118,415,0.324,298,846,44
2023,1,2,22,30,6.5,0.015,0.5,129,0.6000000000000001,996,0.1,0.88,76.81,79.83,7,3.3000000000000003,177,0.66,1.33,98,346,0.325,213,763,39
2023,1,2,23,30,4.3,0.016,0.9,123,0.6000000000000001,996,0.1,0.88,83.02,87.57000000000001,7,2.4000000000000004,69,0.66,1.33,63,49,0.326,100,590,28
2023,1,3,0,30,2.7,0.017,1.1,122,0.6000000000000001,996,0.1,0.89,90.91,84.19,8,0.30000000000000004,0,0.66,1.33,0,0,0.328,0,0,0
2023,1,3,1,30,2,0.017,1.1,125,0.6000000000000001,996,0.1,0.89,99.77,82.97,0,-0.6000000000000001,0,0.66,1.31,0,0,0.33,0,0,0
2023,1,3,2,30,1.7000000000000002,0.017,1,129,0.7000000000000001,996,0.1,0.89,109.36,79.81,0,-1.4000000000000001,0,0.66,1.28,0,0,0.332,0,0,0
2023,1,3,3,30,1.5,0.018000000000000002,0.9,136,0.8,996,0.1,0.9,119.35000000000001,77.33,0,-2,0,0.66,1.26,0,0,0.334,0,0,0
2023,1,3,4,30,1.2000000000000002,0.018000000000000002,0.8,151,0.9,996,0.1,0.9,129.43,77.45,4,-2.3000000000000003,0,0.66,1.25,0,0,0.335,0,0,0
2023,1,3,5,30,0.8,0.018000000000000002,0.9,172,1,996,0.1,0.91,139.14000000000001,79.09,4,-2.4000000000000004,0,0.66,1.26,0,0,0.336,0,0,0
2023,1,3,6,30,0.8,0.021,0.9,184,1.1,997,0.1,0.92,147.72,78.99,4,-2.4000000000000004,0,0.66,1.26,0,0,0.337,0,0,0
2023,1,3,7,30,1.2000000000000002,0.024,0.8,183,1.2000000000000002,997,0.1,0.92,153.72,79.07000000000001,4,-2,0,0.66,1.24,0,0,0.337,0,0,0
2023,1,3,8,30,1.6,0.026000000000000002,0.9,176,1.2000000000000002,997,0.1,0.93,155,80.52,4,-1.4000000000000001,0,0.66,1.18,0,0,0.338,0,0,0
2023,1,3,9,30,1.9000000000000001,0.029,0.9,172,1.2000000000000002,998,0.1,0.93,150.9,83.59,4,-0.6000000000000001,0,0.66,1.12,0,0,0.34,0,0,0
2023,1,3,10,30,2.2,0.032,0.9,174,1.2000000000000002,998,0.1,0.9400000000000001,143.25,86.59,4,0.2,0,0.66,1.07,0,0,0.342,0,0,0
2023,1,3,11,30,2.5,0.034,0.9,179,1.2000000000000002,998,0.1,0.9400000000000001,133.92000000000002,89.07000000000001,8,0.9,0,0.66,1,0,0,0.34400000000000003,0,0,0
2023,1,3,12,30,2.7,0.038,0.8,181,1.2000000000000002,998,0.1,0.9500000000000001,123.94,91.78,7,1.5,0,0.66,0.9500000000000001,0,0,0.34700000000000003,0,0,0
2023,1,3,13,30,2.9000000000000004,0.042,0.8,183,1.1,999,0.1,0.9500000000000001,113.86,93.83,7,2,0,0.66,0.92,0,0,0.34900000000000003,0,0,0
2023,1,3,14,30,2.9000000000000004,0.041,0.8,182,1.1,999,0.1,0.9500000000000001,104.04,96.24000000000001,7,2.4000000000000004,0,0.66,0.92,0,0,0.35100000000000003,0,0,0
2023,1,3,15,30,2.9000000000000004,0.042,0.7000000000000001,179,1,1000,0.1,0.9500000000000001,94.8,96.47,4,2.4000000000000004,0,0.66,0.9500000000000001,0,0,0.352,0,0,0
2023,1,3,16,30,3.6,0.04,0.7000000000000001,176,1,1000,0.1,0.9400000000000001,86.26,91.92,1,2.4000000000000004,44,0.66,0.99,22,336,0.353,44,336,22
2023,1,3,17,30,5,0.036000000000000004,0.6000000000000001,172,0.9,1001,0.1,0.9400000000000001,79.37,88.55,4,3.3000000000000003,30,0.66,1.04,30,0,0.356,158,629,42
2023,1,3,18,30,6.2,0.031,0.6000000000000001,170,0.9,1001,0.1,0.93,74.13,86.22,4,4.1000000000000005,32,0.66,1.07,32,0,0.358,257,756,50
2023,1,3,19,30,7.4,0.028,0.6000000000000001,171,0.9,1000,0.1,0.93,71.05,83.23,4,4.7,163,0.66,1.08,159,13,0.36,317,811,54
2023,1,3,20,30,8.1,0.026000000000000002,0.6000000000000001,171,0.9,1000,0.1,0.93,70.45,80.46000000000001,0,4.9,329,0.66,1.09,53,823,0.36,329,823,53
2023,1,3,21,30,8.3,0.025,0.4,159,1,1000,0.1,0.93,72.4,79.65,1,5,290,0.66,1.1,50,792,0.359,290,792,50
2023,1,3,22,30,7.300000000000001,0.024,0.4,138,1,1000,0.1,0.93,76.68,88.37,1,5.5,209,0.66,1.12,43,717,0.357,209,717,43
2023,1,3,23,30,5.300000000000001,0.026000000000000002,0.6000000000000001,124,1.1,1000,0.1,0.93,82.88,98.31,7,5.1000000000000005,64,0.66,1.12,61,31,0.357,97,533,31
2023,1,4,0,30,4.1000000000000005,0.026000000000000002,0.8,121,1.1,1000,0.1,0.93,90.16,93.85000000000001,4,3.2,0,0.66,1.1500000000000001,0,0,0.357,0,0,0
2023,1,4,1,30,3.9000000000000004,0.026000000000000002,0.9,123,1.1,1000,0.1,0.93,99.63,90.36,4,2.5,0,0.66,1.17,0,0,0.358,0,0,0
2023,1,4,2,30,3.7,0.026000000000000002,0.9,127,1.1,1000,0.1,0.93,109.21000000000001,86.36,4,1.6,0,0.66,1.2,0,0,0.358,0,0,0
2023,1,4,3,30,3.5,0.026000000000000002,0.9,134,1.1,1001,0.1,0.93,119.21000000000001,84.95,1,1.2000000000000002,0,0.66,1.21,0,0,0.359,0,0,0
2023,1,4,4,30,3.3000000000000003,0.025,0.8,148,1.2000000000000002,1001,0.1,0.93,129.28,84.57000000000001,1,0.9,0,0.66,1.23,0,0,0.359,0,0,0
2023,1,4,5,30,3.2,0.027,0.8,152,1.2000000000000002,1002,0.1,0.93,138.99,84.16,8,0.8,0,0.66,1.21,0,0,0.357,0,0,0
2023,1,4,6,30,3.2,0.028,0.8,139,1.3,1003,0.1,0.93,147.58,84.66,7,0.9,0,0.66,1.19,0,0,0.356,0,0,0
2023,1,4,7,30,3,0.026000000000000002,0.8,127,1.3,1003,0.1,0.92,153.6,85.61,4,0.8,0,0.66,1.16,0,0,0.354,0,0,0
2023,1,4,8,30,2.8000000000000003,0.026000000000000002,0.8,121,1.3,1003,0.1,0.93,154.91,87.58,5,0.9,0,0.66,1.12,0,0,0.354,0,0,0
2023,1,4,9,30,2.8000000000000003,0.028,0.8,124,1.3,1003,0.1,0.93,150.86,87.3,4,0.9,0,0.66,1.1,0,0,0.354,0,0,0
2023,1,4,10,30,2.8000000000000003,0.029,0.7000000000000001,133,1.2000000000000002,1003,0.1,0.93,143.23,86.49,4,0.8,0,0.66,1.1,0,0,0.353,0,0,0
2023,1,4,11,30,2.9000000000000004,0.029,0.8,130,1.1,1003,0.1,0.9400000000000001,133.92000000000002,85.18,4,0.7000000000000001,0,0.66,1.12,0,0,0.35000000000000003,0,0,0
2023,1,4,12,30,2.7,0.028,0.9,122,1.1,1003,0.1,0.9400000000000001,123.94,84.19,7,0.30000000000000004,0,0.66,1.1400000000000001,0,0,0.34600000000000003,0,0,0
2023,1,4,13,30,2.4000000000000004,0.027,0.9,116,1,1003,0.1,0.93,113.86,82.36,7,-0.30000000000000004,0,0.66,1.18,0,0,0.34500000000000003,0,0,0
2023,1,4,14,30,2.1,0.025,0.9,100,0.9,1003,0.1,0.93,104.04,80.68,7,-0.9,0,0.66,1.21,0,0,0.34500000000000003,0,0,0
2023,1,4,15,30,1.8,0.024,0.9,76,0.8,1002,0.1,0.93,94.78,78.69,8,-1.5,0,0.66,1.22,0,0,0.34500000000000003,0,0,0
2023,1,4,16,30,2.4000000000000004,0.022,0.7000000000000001,58,0.7000000000000001,1001,0.1,0.93,86.24,76.59,7,-1.3,33,0.66,1.21,32,10,0.34500000000000003,48,413,21
2023,1,4,17,30,3.6,0.021,0.7000000000000001,51,0.7000000000000001,1000,0.1,0.92,79.33,76.59,6,-0.1,104,0.66,1.2,95,48,0.342,164,680,38
2023,1,4,18,30,4.5,0.019,0.7000000000000001,49,0.7000000000000001,999,0.1,0.92,74.06,76.36,7,0.7000000000000001,179,0.66,1.19,137,151,0.338,264,796,45
2023,1,4,19,30,5.2,0.021,0.7000000000000001,63,0.7000000000000001,998,0.1,0.93,70.96000000000001,76.09,6,1.3,181,0.66,1.18,162,58,0.332,324,839,50
2023,1,4,20,30,5.5,0.024,0.8,82,0.8,997,0.1,0.93,70.34,75.91,6,1.6,177,0.66,1.18,162,43,0.325,334,836,53
2023,1,4,21,30,5.300000000000001,0.024,0.8,91,1,997,0.1,0.93,72.27,78.06,7,1.8,142,0.66,1.19,133,29,0.32,293,799,50
2023,1,4,22,30,4.9,0.021,0.8,92,1.2000000000000002,996,0.1,0.93,76.55,77.73,7,1.3,93,0.66,1.23,90,10,0.317,210,722,42
2023,1,4,23,30,4.4,0.02,0.8,86,1.3,995,0.1,0.93,82.74,78.32000000000001,7,1,19,0.66,1.25,19,0,0.316,100,551,30
2023,1,5,0,30,4.2,0.021,0.9,85,1.5,994,0.1,0.9400000000000001,90.04,76.31,6,0.4,0,0.66,1.24,0,0,0.314,0,0,0
2023,1,5,1,30,4.4,0.024,1,92,1.7000000000000002,993,0.1,0.9400000000000001,99.48,73.89,6,0.2,0,0.66,1.23,0,0,0.313,0,0,0
2023,1,5,2,30,4.5,0.026000000000000002,1.1,103,1.9000000000000001,993,0.1,0.9500000000000001,109.06,73.94,6,0.30000000000000004,0,0.66,1.22,0,0,0.311,0,0,0
2023,1,5,3,30,4.7,0.026000000000000002,1.1,106,2,992,0.1,0.9500000000000001,119.06,76.24,6,0.9,0,0.66,1.22,0,0,0.31,0,0,0
2023,1,5,4,30,4.9,0.027,1.1,102,2,992,0.1,0.9500000000000001,129.13,78.12,9,1.4000000000000001,0,0.66,1.21,0,0,0.31,0,0,0
2023,1,5,5,30,5.300000000000001,0.03,1.1,100,1.9000000000000001,991,0.1,0.9500000000000001,138.84,77.64,6,1.7000000000000002,0,0.66,1.17,0,0,0.309,0,0,0
2023,1,5,6,30,5.7,0.032,1.1,105,1.9000000000000001,990,0.1,0.9500000000000001,147.44,76.37,6,1.9000000000000001,0,0.66,1.1400000000000001,0,0,0.308,0,0,0
2023,1,5,7,30,5.9,0.029,1.1,110,1.9000000000000001,990,0.1,0.9500000000000001,153.46,76.91,9,2.2,0,0.66,1.11,0,0,0.306,0,0,0
2023,1,5,8,30,6.1000000000000005,0.026000000000000002,1,116,1.9000000000000001,989,0.1,0.9400000000000001,154.82,77.85000000000001,6,2.5,0,0.66,1.1,0,0,0.307,0,0,0
2023,1,5,9,30,6.2,0.028,1,124,1.9000000000000001,989,0.1,0.9400000000000001,150.81,78.97,9,2.8000000000000003,0,0.66,1.1500000000000001,0,0,0.309,0,0,0
2023,1,5,10,30,6.1000000000000005,0.028,0.9,127,1.9000000000000001,989,0.1,0.9400000000000001,143.21,81.26,6,3.1,0,0.66,1.2,0,0,0.314,0,0,0
2023,1,5,11,30,5.9,0.031,0.9,122,1.9000000000000001,989,0.1,0.9400000000000001,133.91,83.8,6,3.4000000000000004,0,0.66,1.21,0,0,0.319,0,0,0
2023,1,5,12,30,5.7,0.036000000000000004,0.9,115,1.7000000000000002,988,0.1,0.9400000000000001,123.94,85.39,6,3.4000000000000004,0,0.66,1.21,0,0,0.324,0,0,0
2023,1,5,13,30,5.4,0.033,1,112,1.5,987,0.1,0.93,113.86,84.75,6,3,0,0.66,1.26,0,0,0.329,0,0,0
2023,1,5,14,30,5.1000000000000005,0.027,1.1,117,1.4000000000000001,987,0.1,0.92,104.03,83.3,7,2.5,0,0.66,1.29,0,0,0.333,0,0,0
2023,1,5,15,30,5.2,0.023,1,128,1.3,987,0.1,0.92,94.77,79.64,8,2,0,0.66,1.27,0,0,0.334,0,0,0
2023,1,5,16,30,6,0.022,0.9,139,1.4000000000000001,987,0.1,0.93,86.21000000000001,77.48,7,2.4000000000000004,14,0.66,1.19,14,0,0.332,46,387,20
2023,1,5,17,30,7.1000000000000005,0.022,0.8,141,1.5,988,0.1,0.93,79.28,79.42,6,3.8000000000000003,12,0.66,1.06,12,0,0.329,158,644,38
2023,1,5,18,30,7.9,0.022,0.9,139,1.6,988,0.1,0.93,73.99,80.03,6,4.7,78,0.66,0.99,77,5,0.327,254,752,46
2023,1,5,19,30,8.6,0.023,1,140,1.6,988,0.1,0.9400000000000001,70.87,80.71000000000001,6,5.5,169,0.66,0.93,153,51,0.325,313,797,51
2023,1,5,20,30,9.1,0.027,1,146,1.7000000000000002,988,0.1,0.9500000000000001,70.23,81.13,6,6,86,0.66,0.86,85,3,0.324,323,795,54
2023,1,5,21,30,9.3,0.032,0.9,153,1.8,988,0.1,0.9500000000000001,72.14,81.04,6,6.2,78,0.66,0.78,77,3,0.325,285,754,54
2023,1,5,22,30,9.200000000000001,0.038,0.9,159,1.9000000000000001,989,0.1,0.96,76.41,82.85000000000001,6,6.4,23,0.66,0.72,23,0,0.325,204,659,49
2023,1,5,23,30,8.9,0.039,0.9,165,1.8,990,0.1,0.96,82.60000000000001,85.69,6,6.6000000000000005,19,0.66,0.7000000000000001,19,0,0.324,96,479,35
2023,1,6,0,30,8.6,0.039,1,171,1.8,992,0.1,0.96,89.92,87.52,6,6.6000000000000005,0,0.66,0.71,0,0,0.323,0,0,0
2023,1,6,1,30,8.6,0.042,1,178,1.7000000000000002,993,0.1,0.96,99.33,88.16,7,6.800000000000001,0,0.66,0.71,0,0,0.323,0,0,0
2023,1,6,2,30,8.6,0.044,1.1,183,1.7000000000000002,994,0.1,0.96,108.91,89.19,7,6.9,0,0.66,0.6900000000000001,0,0,0.323,0,0,0
2023,1,6,3,30,8.4,0.046,1.2000000000000002,187,1.6,996,0.1,0.96,118.91,91.23,7,7.1000000000000005,0,0.66,0.67,0,0,0.324,0,0,0
2023,1,6,4,30,8.1,0.051000000000000004,1.2000000000000002,188,1.6,997,0.1,0.96,128.98,92.8,6,7,0,0.66,0.63,0,0,0.325,0,0,0
2023,1,6,5,30,7.800000000000001,0.051000000000000004,1.2000000000000002,188,1.5,999,0.1,0.96,138.69,93.67,7,6.800000000000001,0,0.66,0.5700000000000001,0,0,0.327,0,0,0
2023,1,6,6,30,7.5,0.052000000000000005,1.2000000000000002,189,1.5,1000,0.1,0.96,147.28,94.45,7,6.7,0,0.66,0.54,0,0,0.33,0,0,0
2023,1,6,7,30,7.2,0.055,1.1,190,1.5,1001,0.1,0.96,153.32,95.03,4,6.5,0,0.66,0.5,0,0,0.332,0,0,0
2023,1,6,8,30,6.9,0.051000000000000004,1,190,1.4000000000000001,1002,0.1,0.96,154.71,96.01,4,6.300000000000001,0,0.66,0.48,0,0,0.335,0,0,0
2023,1,6,9,30,6.5,0.044,0.9,189,1.2000000000000002,1003,0.1,0.96,150.75,96.52,5,6,0,0.66,0.51,0,0,0.338,0,0,0
2023,1,6,10,30,6,0.039,0.9,188,1.1,1003,0.1,0.9500000000000001,143.19,97.25,4,5.6000000000000005,0,0.66,0.51,0,0,0.342,0,0,0
2023,1,6,11,30,5.6000000000000005,0.036000000000000004,0.9,187,0.9,1004,0.1,0.9500000000000001,133.9,97.01,4,5.2,0,0.66,0.53,0,0,0.34400000000000003,0,0,0
2023,1,6,12,30,5.300000000000001,0.035,0.9,186,0.8,1004,0.1,0.9500000000000001,123.94,96.61,3,4.800000000000001,0,0.66,0.56,0,0,0.34600000000000003,0,0,0
2023,1,6,13,30,5,0.037,0.9,182,0.8,1005,0.1,0.9500000000000001,113.85000000000001,96.64,1,4.5,0,0.66,0.58,0,0,0.34600000000000003,0,0,0
2023,1,6,14,30,4.6000000000000005,0.037,0.8,174,0.9,1005,0.1,0.9500000000000001,104.01,96.22,1,4,0,0.66,0.61,0,0,0.34500000000000003,0,0,0
2023,1,6,15,30,4.5,0.035,0.8,163,1,1005,0.1,0.9500000000000001,94.74,93.95,1,3.6,0,0.66,0.66,0,0,0.341,0,0,0
2023,1,6,16,30,5.300000000000001,0.031,0.7000000000000001,154,1.1,1005,0.1,0.9500000000000001,86.17,88.89,1,3.6,46,0.66,0.72,22,353,0.337,46,353,22
2023,1,6,17,30,6.5,0.028,0.7000000000000001,149,1.2000000000000002,1005,0.1,0.9500000000000001,79.22,85.99,4,4.3,71,0.66,0.79,71,1,0.333,160,635,41
2023,1,6,18,30,7.7,0.032,0.6000000000000001,146,1.3,1005,0.1,0.9500000000000001,73.91,83.42,4,5.1000000000000005,105,0.66,0.71,105,3,0.331,256,737,52
2023,1,6,19,30,9,0.032,0.5,139,1.3,1004,0.1,0.9500000000000001,70.76,81.47,7,6,77,0.66,0.72,75,4,0.333,316,787,57
2023,1,6,20,30,10,0.031,0.5,132,1.4000000000000001,1004,0.1,0.9500000000000001,70.10000000000001,80.32000000000001,7,6.800000000000001,216,0.66,0.76,166,145,0.337,327,795,57
2023,1,6,21,30,10.200000000000001,0.033,0.5,131,1.5,1003,0.1,0.9500000000000001,72,82.93,6,7.4,128,0.66,0.8300000000000001,121,23,0.338,290,762,55
2023,1,6,22,30,9.3,0.036000000000000004,0.5,139,1.6,1003,0.1,0.9500000000000001,76.26,89.26,9,7.6000000000000005,32,0.66,0.86,32,0,0.337,209,676,49
2023,1,6,23,30,8.4,0.034,0.6000000000000001,146,1.7000000000000002,1003,0.1,0.9500000000000001,82.44,87.69,9,6.5,22,0.66,0.8200000000000001,22,0,0.337,100,502,34
2023,1,7,0,30,7.7,0.03,0.7000000000000001,144,1.7000000000000002,1003,0.1,0.9500000000000001,89.78,87.97,9,5.800000000000001,0,0.66,0.79,0,0,0.338,0,0,0
2023,1,7,1,30,7.2,0.029,0.8,146,1.6,1003,0.1,0.9500000000000001,99.17,88.56,9,5.4,0,0.66,0.85,0,0,0.342,0,0,0
2023,1,7,2,30,6.800000000000001,0.03,0.8,155,1.5,1003,0.1,0.9400000000000001,108.75,88.43,6,5,0,0.66,0.91,0,0,0.34600000000000003,0,0,0
2023,1,7,3,30,6.4,0.031,0.8,163,1.5,1004,0.1,0.9400000000000001,118.75,89.26,7,4.800000000000001,0,0.66,0.9400000000000001,0,0,0.34700000000000003,0,0,0
2023,1,7,4,30,6.1000000000000005,0.033,0.8,163,1.5,1004,0.1,0.9400000000000001,128.82,89.4,7,4.5,0,0.66,0.9500000000000001,0,0,0.34500000000000003,0,0,0
2023,1,7,5,30,5.9,0.033,0.8,160,1.6,1004,0.1,0.9400000000000001,138.53,89.51,7,4.3,0,0.66,0.97,0,0,0.341,0,0,0
2023,1,7,6,30,5.7,0.033,0.8,158,1.6,1004,0.1,0.9500000000000001,147.13,90.09,6,4.2,0,0.66,0.99,0,0,0.338,0,0,0
2023,1,7,7,30,5.5,0.036000000000000004,0.7000000000000001,155,1.7000000000000002,1004,0.1,0.9500000000000001,153.18,90.60000000000001,7,4.1000000000000005,0,0.66,0.98,0,0,0.336,0,0,0
2023,1,7,8,30,5.7,0.038,0.7000000000000001,144,1.8,1004,0.1,0.9500000000000001,154.6,89.94,7,4.2,0,0.66,0.97,0,0,0.335,0,0,0
2023,1,7,9,30,5.9,0.039,0.7000000000000001,136,1.8,1003,0.1,0.9500000000000001,150.68,89.58,6,4.3,0,0.66,0.97,0,0,0.333,0,0,0
