Year,Month,Day,Hour,Minute,Temperature,Aerosol Optical Depth,Wind Speed,Wind Direction,Precipitable Water,Pressure,Surface Albedo,SSA,Solar Zenith Angle,Relative Humidity,Cloud Type,Dew Point,GHI,Asymmetry,Alpha,DHI,DNI,Ozone,Clearsky GHI,Clearsky DNI,Clearsky DHI
2024,1,2,3,30,5.300000000000001,0.038,0.4,145,1.4000000000000001,1011,0.11,0.93,119.53,85.73,7,3.1,0,0.66,1.18,0,0,0.328,0,0,0
2024,1,2,4,30,5.1000000000000005,0.035,0.30000000000000004,144,1.4000000000000001,1011,0.11,0.93,129.6,86.10000000000001,7,3,0,0.66,1.19,0,0,0.327,0,0,0
2024,1,2,5,30,4.800000000000001,0.032,0.4,129,1.4000000000000001,1010,0.11,0.92,139.31,86,7,2.7,0,0.66,1.22,0,0,0.323,0,0,0
2024,1,2,6,30,4.6000000000000005,0.029,0.4,101,1.3,1010,0.11,0.92,147.89000000000001,86.28,7,2.5,0,0.66,1.23,0,0,0.32,0,0,0
2024,1,2,7,30,4.5,0.028,0.4,67,1.3,1009,0.11,0.93,153.87,85.52,7,2.3000000000000003,0,0.66,1.24,0,0,0.317,0,0,0
2024,1,2,8,30,4.4,0.028,0.4,43,1.4000000000000001,1009,0.11,0.93,155.1,84.65,7,2,0,0.66,1.24,0,0,0.317,0,0,0
2024,1,2,9,30,4.5,0.027,0.4,29,1.4000000000000001,1008,0.11,0.93,150.94,82.65,7,1.8,0,0.66,1.25,0,0,0.317,0,0,0
2024,1,2,10,30,4.7,0.028,0.4,22,1.4000000000000001,1007,0.11,0.93,143.25,81.34,7,1.8,0,0.66,1.25,0,0,0.317,0,0,0
2024,1,2,11,30,4.800000000000001,0.029,0.5,20,1.4000000000000001,1007,0.11,0.93,133.9,81.2,7,1.8,0,0.66,1.24,0,0,0.318,0,0,0
2024,1,2,12,30,4.7,0.028,0.6000000000000001,25,1.4000000000000001,1006,0.11,0.93,123.92,82.11,7,1.9000000000000001,0,0.66,1.25,0,0,0.318,0,0,0
2024,1,2,13,30,4.9,0.027,0.7000000000000001,41,1.4000000000000001,1006,0.11,0.93,113.84,81.12,7,1.9000000000000001,0,0.66,1.26,0,0,0.318,0,0,0
2024,1,2,14,30,5.300000000000001,0.027,0.6000000000000001,41,1.5,1005,0.11,0.93,104.03,78.41,7,1.8,0,0.66,1.27,0,0,0.317,0,0,0
2024,1,2,15,30,5.7,0.027,0.4,155,1.6,1005,0.11,0.93,94.8,76.45,6,1.9000000000000001,0,0.66,1.26,0,0,0.315,0,0,0
2024,1,2,16,30,6,0.029,0.4,227,1.7000000000000002,1005,0.11,0.93,86.29,76.21000000000001,6,2.1,33,0.66,1.24,33,14,0.314,44,353,21
2024,1,2,17,30,6,0.032,0.7000000000000001,163,1.8,1006,0.11,0.9400000000000001,79.42,79.62,6,2.7,41,0.66,1.22,40,1,0.315,152,608,41
2024,1,2,18,30,5.9,0.033,0.7000000000000001,142,1.9000000000000001,1005,0.11,0.9400000000000001,74.2,84.92,6,3.6,52,0.66,1.21,52,1,0.317,246,718,51
2024,1,2,19,30,6,0.033,0.6000000000000001,133,1.9000000000000001,1005,0.11,0.9500000000000001,71.15,88.17,6,4.2,57,0.66,1.21,57,1,0.319,303,766,55
2024,1,2,20,30,6.1000000000000005,0.031,0.6000000000000001,125,1.9000000000000001,1004,0.11,0.9500000000000001,70.58,89.32000000000001,6,4.5,58,0.66,1.2,58,1,0.322,314,778,55
2024,1,2,21,30,6.1000000000000005,0.033,0.7000000000000001,118,1.9000000000000001,1003,0.11,0.9500000000000001,72.55,89.91,7,4.6000000000000005,75,0.66,1.18,74,3,0.324,277,745,53
2024,1,2,22,30,6,0.035,0.7000000000000001,114,1.9000000000000001,1003,0.11,0.9500000000000001,76.84,89.69,6,4.4,56,0.66,1.16,56,2,0.324,197,661,47
2024,1,2,23,30,5.9,0.036000000000000004,0.7000000000000001,114,1.9000000000000001,1002,0.11,0.9500000000000001,83.05,89.21000000000001,6,4.3,90,0.66,1.12,32,477,0.326,90,477,32
2024,1,3,0,30,5.800000000000001,0.039,0.8,113,1.9000000000000001,1002,0.12,0.9500000000000001,90.95,88.82000000000001,6,4.1000000000000005,0,0.66,1.09,0,0,0.327,0,0,0
2024,1,3,1,30,5.6000000000000005,0.043000000000000003,0.8,116,1.9000000000000001,1002,0.12,0.9500000000000001,99.8,89.34,6,4,0,0.66,1.07,0,0,0.329,0,0,0
2024,1,3,2,30,5.4,0.045,0.8,125,1.8,1002,0.12,0.9500000000000001,109.39,89.62,6,3.8000000000000003,0,0.66,1.07,0,0,0.329,0,0,0
2024,1,3,3,30,5.5,0.041,0.8,135,1.7000000000000002,1002,0.12,0.9500000000000001,119.39,87.64,6,3.6,0,0.66,1.1,0,0,0.33,0,0,0
2024,1,3,4,30,5.4,0.038,0.8,147,1.7000000000000002,1002,0.12,0.9500000000000001,129.46,87.14,6,3.4000000000000004,0,0.66,1.1,0,0,0.331,0,0,0
2024,1,3,5,30,5.300000000000001,0.04,0.8,161,1.7000000000000002,1002,0.12,0.9500000000000001,139.17000000000002,86.99,4,3.3000000000000003,0,0.66,1.09,0,0,0.334,0,0,0
2024,1,3,6,30,5.2,0.043000000000000003,0.8,174,1.7000000000000002,1003,0.12,0.9500000000000001,147.76,87.2,7,3.2,0,0.66,1.08,0,0,0.336,0,0,0
2024,1,3,7,30,5.1000000000000005,0.044,0.8,181,1.7000000000000002,1003,0.12,0.9500000000000001,153.75,88.09,7,3.3000000000000003,0,0.66,1.07,0,0,0.338,0,0,0
2024,1,3,8,30,5,0.044,0.8,183,1.7000000000000002,1003,0.12,0.9500000000000001,155.02,90.03,7,3.5,0,0.66,1.05,0,0,0.339,0,0,0
2024,1,3,9,30,5,0.049,0.8,178,1.7000000000000002,1003,0.12,0.9500000000000001,150.91,90.12,7,3.5,0,0.66,1.04,0,0,0.339,0,0,0
2024,1,3,10,30,5,0.054,0.7000000000000001,169,1.7000000000000002,1004,0.12,0.9500000000000001,143.25,90.98,7,3.6,0,0.66,1.03,0,0,0.339,0,0,0
2024,1,3,11,30,5,0.056,0.7000000000000001,159,1.7000000000000002,1004,0.12,0.96,133.92000000000002,92.38,7,3.9000000000000004,0,0.66,1.01,0,0,0.34,0,0,0
2024,1,3,12,30,4.9,0.057,0.7000000000000001,149,1.7000000000000002,1004,0.12,0.96,123.93,93.85000000000001,7,4,0,0.66,1.03,0,0,0.34,0,0,0
2024,1,3,13,30,4.9,0.057,0.7000000000000001,144,1.6,1004,0.12,0.96,113.85000000000001,93.67,8,4,0,0.66,1.05,0,0,0.341,0,0,0
2024,1,3,14,30,4.800000000000001,0.053,0.7000000000000001,148,1.6,1004,0.12,0.9500000000000001,104.04,93.7,8,3.9000000000000004,0,0.66,1.06,0,0,0.343,0,0,0
2024,1,3,15,30,4.800000000000001,0.051000000000000004,0.7000000000000001,157,1.5,1004,0.12,0.9500000000000001,94.8,92.97,8,3.8000000000000003,0,0.66,1.07,0,0,0.34600000000000003,0,0,0
2024,1,3,16,30,5.800000000000001,0.048,0.7000000000000001,167,1.5,1004,0.12,0.9400000000000001,86.27,88.24,8,4,42,0.66,1.07,22,304,0.34900000000000003,42,304,22
2024,1,3,17,30,7.300000000000001,0.044,0.7000000000000001,173,1.4000000000000001,1005,0.12,0.9400000000000001,79.38,88.62,4,5.5,12,0.66,1.07,12,0,0.352,153,592,44
2024,1,3,18,30,8.5,0.04,0.8,181,1.4000000000000001,1005,0.12,0.9400000000000001,74.15,88.02,3,6.6000000000000005,176,0.66,1.05,153,84,0.355,249,718,53
2024,1,3,19,30,9.4,0.039,0.8,189,1.4000000000000001,1005,0.12,0.93,71.07000000000001,87.2,4,7.4,117,0.66,1.03,116,2,0.357,307,770,58
2024,1,3,20,30,9.700000000000001,0.038,0.8,189,1.4000000000000001,1005,0.12,0.9400000000000001,70.48,86.76,4,7.6000000000000005,116,0.66,1.01,115,2,0.358,319,779,58
2024,1,3,21,30,9.3,0.04,0.9,188,1.5,1005,0.12,0.9400000000000001,72.43,87.8,4,7.4,28,0.66,0.99,28,0,0.358,280,743,56
2024,1,3,22,30,8.5,0.042,0.9,188,1.5,1006,0.12,0.9400000000000001,76.71000000000001,91.12,4,7.1000000000000005,27,0.66,0.98,27,0,0.358,200,657,49
2024,1,3,23,30,7.5,0.043000000000000003,0.9,188,1.6,1006,0.12,0.9400000000000001,82.92,94.9,5,6.7,70,0.66,0.96,64,47,0.358,91,467,34
2024,1,4,0,30,6.7,0.044,1,189,1.6,1007,0.11,0.9400000000000001,90.19,96.08,4,6.1000000000000005,0,0.66,0.93,0,0,0.36,0,0,0
2024,1,4,1,30,6.5,0.044,1,191,1.6,1007,0.11,0.9400000000000001,99.66,95.56,4,5.800000000000001,0,0.66,0.89,0,0,0.36,0,0,0
2024,1,4,2,30,6.300000000000001,0.039,1.1,192,1.6,1008,0.11,0.9400000000000001,109.25,96.08,4,5.7,0,0.66,0.81,0,0,0.357,0,0,0
2024,1,4,3,30,6.300000000000001,0.037,1.1,192,1.6,1008,0.11,0.9400000000000001,119.24000000000001,95.39,5,5.6000000000000005,0,0.66,0.74,0,0,0.355,0,0,0
2024,1,4,4,30,6.2,0.038,1,191,1.6,1009,0.11,0.9500000000000001,129.32,95.93,4,5.6000000000000005,0,0.66,0.68,0,0,0.352,0,0,0
2024,1,4,5,30,6.1000000000000005,0.039,0.9,188,1.5,1009,0.11,0.9500000000000001,139.03,96.42,5,5.6000000000000005,0,0.66,0.61,0,0,0.35100000000000003,0,0,0
2024,1,4,6,30,6,0.043000000000000003,0.9,183,1.5,1009,0.11,0.9500000000000001,147.62,96.41,4,5.5,0,0.66,0.59,0,0,0.35100000000000003,0,0,0
2024,1,4,7,30,5.800000000000001,0.043000000000000003,0.9,179,1.4000000000000001,1009,0.11,0.9500000000000001,153.63,97.29,7,5.4,0,0.66,0.61,0,0,0.35100000000000003,0,0,0
2024,1,4,8,30,5.800000000000001,0.043000000000000003,0.8,175,1.4000000000000001,1009,0.11,0.96,154.93,96.45,8,5.300000000000001,0,0.66,0.63,0,0,0.34900000000000003,0,0,0
2024,1,4,9,30,5.800000000000001,0.044,0.9,170,1.5,1009,0.11,0.96,150.87,96.45,7,5.300000000000001,0,0.66,0.63,0,0,0.34600000000000003,0,0,0
2024,1,4,10,30,5.800000000000001,0.045,0.9,165,1.6,1009,0.11,0.96,143.24,96.61,7,5.300000000000001,0,0.66,0.64,0,0,0.34500000000000003,0,0,0
2024,1,4,11,30,5.6000000000000005,0.042,0.9,163,1.6,1009,0.11,0.9500000000000001,133.92000000000002,96.98,7,5.2,0,0.66,0.66,0,0,0.34500000000000003,0,0,0
2024,1,4,12,30,5.5,0.039,0.9,161,1.6,1009,0.11,0.9500000000000001,123.94,96.49000000000001,7,5,0,0.66,0.7000000000000001,0,0,0.343,0,0,0
2024,1,4,13,30,5.5,0.034,1,162,1.7000000000000002,1009,0.11,0.9400000000000001,113.86,96.02,4,4.9,0,0.66,0.76,0,0,0.342,0,0,0
2024,1,4,14,30,5.5,0.03,1,163,1.7000000000000002,1009,0.11,0.93,104.04,96.13,4,4.9,0,0.66,0.8300000000000001,0,0,0.341,0,0,0
2024,1,4,15,30,5.5,0.029,0.9,164,1.6,1009,0.11,0.93,94.79,95.95,4,4.9,0,0.66,0.92,0,0,0.338,0,0,0
2024,1,4,16,30,5.7,0.03,0.9,167,1.6,1009,0.11,0.92,86.25,94.77,4,4.9,44,0.66,0.97,21,346,0.336,44,346,21
2024,1,4,17,30,6,0.032,1,176,1.6,1009,0.11,0.91,79.34,94.21000000000001,6,5.1000000000000005,36,0.66,1,36,1,0.336,154,611,41
2024,1,4,18,30,6.4,0.033,1,186,1.5,1009,0.11,0.92,74.08,93.60000000000001,7,5.4,148,0.66,1.09,130,64,0.337,251,729,51
2024,1,4,19,30,6.7,0.04,1,194,1.4000000000000001,1009,0.11,0.92,70.99,93.07000000000001,8,5.7,24,0.66,0.99,24,0,0.339,309,769,58
2024,1,4,20,30,7.1000000000000005,0.043000000000000003,0.8,201,1.2000000000000002,1009,0.11,0.93,70.37,92.53,8,6,118,0.66,0.92,114,12,0.341,322,779,61
2024,1,4,21,30,7.5,0.053,0.7000000000000001,211,1.1,1009,0.11,0.93,72.31,92.97,7,6.4,224,0.66,0.8,141,274,0.343,284,733,61
2024,1,4,22,30,7.4,0.061,0.6000000000000001,230,1,1010,0.11,0.93,76.58,95.29,7,6.7,118,0.66,0.78,109,40,0.34500000000000003,203,636,55
2024,1,4,23,30,6.7,0.057,0.7000000000000001,251,0.9,1010,0.11,0.93,82.78,96.36,6,6.2,95,0.66,0.76,37,455,0.34900000000000003,95,455,37
2024,1,5,0,30,6,0.053,0.8,262,0.9,1011,0.11,0.92,90.06,93.07000000000001,6,5,0,0.66,0.77,0,0,0.355,0,0,0
2024,1,5,1,30,5.1000000000000005,0.045,0.9,259,0.8,1012,0.11,0.91,99.51,94.27,7,4.3,0,0.66,0.77,0,0,0.362,0,0,0
2024,1,5,2,30,4.5,0.039,1,248,0.8,1012,0.11,0.91,109.10000000000001,92,7,3.3000000000000003,0,0.66,0.73,0,0,0.368,0,0,0
2024,1,5,3,30,4.1000000000000005,0.04,1,226,0.9,1013,0.11,0.92,119.09,93,1,3.1,0,0.66,0.72,0,0,0.373,0,0,0
2024,1,5,4,30,3.6,0.041,1,207,0.9,1013,0.11,0.92,129.17000000000002,95.52,4,3,0,0.66,0.74,0,0,0.378,0,0,0
2024,1,5,5,30,3.5,0.043000000000000003,0.9,200,1,1013,0.11,0.93,138.88,95.75,0,2.9000000000000004,0,0.66,0.76,0,0,0.384,0,0,0
2024,1,5,6,30,3.8000000000000003,0.046,1,197,1.1,1013,0.11,0.9400000000000001,147.47,95.97,4,3.2,0,0.66,0.77,0,0,0.388,0,0,0
2024,1,5,7,30,4,0.047,1,192,1.1,1013,0.11,0.9400000000000001,153.5,96.35000000000001,1,3.5,0,0.66,0.74,0,0,0.39,0,0,0
2024,1,5,8,30,4.1000000000000005,0.049,0.9,185,1.2000000000000002,1014,0.11,0.9500000000000001,154.84,96.60000000000001,5,3.6,0,0.66,0.71,0,0,0.39,0,0,0
2024,1,5,9,30,4.1000000000000005,0.055,0.9,178,1.2000000000000002,1014,0.11,0.9500000000000001,150.82,96.54,1,3.6,0,0.66,0.7000000000000001,0,0,0.392,0,0,0
2024,1,5,10,30,4.3,0.068,0.9,174,1.3,1014,0.11,0.96,143.22,95.99000000000001,4,3.7,0,0.66,0.74,0,0,0.392,0,0,0
2024,1,5,11,30,4.6000000000000005,0.076,1,179,1.3,1014,0.11,0.96,133.92000000000002,95.58,7,4,0,0.66,0.74,0,0,0.39,0,0,0
2024,1,5,12,30,5,0.076,0.9,188,1.3,1014,0.11,0.96,123.95,95.65,3,4.4,0,0.66,0.73,0,0,0.388,0,0,0
2024,1,5,13,30,5.2,0.07,0.9,196,1.2000000000000002,1015,0.11,0.96,113.86,96.43,8,4.7,0,0.66,0.78,0,0,0.39,0,0,0
2024,1,5,14,30,5.4,0.069,0.9,202,1.2000000000000002,1015,0.11,0.96,104.03,96.07000000000001,7,4.800000000000001,0,0.66,0.81,0,0,0.394,0,0,0
2024,1,5,15,30,5.5,0.084,0.9,194,1.2000000000000002,1015,0.11,0.96,94.77,96.08,6,4.9,0,0.66,0.86,0,0,0.394,0,0,0
2024,1,5,16,30,5.7,0.09,1,187,1.2000000000000002,1015,0.11,0.96,86.21000000000001,95.42,6,5,29,0.66,0.87,29,2,0.392,40,215,26
2024,1,5,17,30,6.1000000000000005,0.088,1.1,185,1.2000000000000002,1015,0.11,0.96,79.29,95.37,6,5.4,16,0.66,0.8300000000000001,16,0,0.391,148,503,54
2024,1,5,18,30,6.6000000000000005,0.09,1.2000000000000002,184,1.2000000000000002,1014,0.11,0.96,74.01,94.48,6,5.800000000000001,42,0.66,0.8300000000000001,42,0,0.39,243,632,69
2024,1,5,19,30,6.800000000000001,0.094,1.3,184,1.3,1013,0.11,0.97,70.89,95.52,6,6.1000000000000005,96,0.66,0.8300000000000001,94,5,0.391,300,680,77
2024,1,5,20,30,7,0.1,1.4000000000000001,186,1.4000000000000001,1012,0.11,0.97,70.26,94.9,6,6.2,8,0.66,0.78,8,0,0.393,309,677,80
2024,1,5,21,30,7,0.106,1.4000000000000001,190,1.5,1011,0.11,0.97,72.17,94.59,6,6.2,35,0.66,0.71,35,0,0.395,271,629,78
2024,1,5,22,30,7.1000000000000005,0.099,1.5,194,1.5,1011,0.11,0.97,76.44,93.7,6,6.2,24,0.66,0.72,24,0,0.397,194,549,65
2024,1,5,23,30,7.2,0.088,1.4000000000000001,196,1.4000000000000001,1010,0.11,0.96,82.63,93.28,6,6.2,65,0.66,0.79,63,15,0.398,91,379,42
2024,1,6,0,30,7.2,0.081,1.4000000000000001,194,1.3,1009,0.11,0.96,89.94,93.44,6,6.2,0,0.66,0.8300000000000001,0,0,0.4,0,0,0
2024,1,6,1,30,7.2,0.078,1.5,190,1.3,1008,0.11,0.96,99.36,93.65,6,6.2,0,0.66,0.8300000000000001,0,0,0.403,0,0,0
2024,1,6,2,30,7.2,0.076,1.6,187,1.3,1006,0.11,0.96,108.95,93.59,6,6.2,0,0.66,0.8200000000000001,0,0,0.40700000000000003,0,0,0
2024,1,6,3,30,7.2,0.077,1.6,186,1.4000000000000001,1005,0.11,0.96,118.94,93.59,7,6.2,0,0.66,0.8,0,0,0.41200000000000003,0,0,0
2024,1,6,4,30,7.1000000000000005,0.079,1.8,184,1.4000000000000001,1003,0.11,0.96,129.02,93.87,7,6.2,0,0.66,0.78,0,0,0.41500000000000004,0,0,0
2024,1,6,5,30,7,0.08,1.8,182,1.4000000000000001,1002,0.11,0.96,138.73,93.8,7,6.1000000000000005,0,0.66,0.77,0,0,0.417,0,0,0
2024,1,6,6,30,6.800000000000001,0.083,1.9000000000000001,180,1.5,1000,0.11,0.96,147.32,93.61,7,5.800000000000001,0,0.66,0.77,0,0,0.418,0,0,0
2024,1,6,7,30,6.6000000000000005,0.088,1.8,178,1.5,998,0.11,0.96,153.36,93.42,6,5.6000000000000005,0,0.66,0.78,0,0,0.418,0,0,0
2024,1,6,8,30,6.300000000000001,0.066,1.8,179,1.5,997,0.11,0.96,154.74,93.93,6,5.4,0,0.66,0.75,0,0,0.421,0,0,0
2024,1,6,9,30,6,0.047,1.5,188,1.5,996,0.11,0.9500000000000001,150.76,93.7,7,5.1000000000000005,0,0.66,0.76,0,0,0.428,0,0,0
2024,1,6,10,30,5.6000000000000005,0.042,1.1,208,1.4000000000000001,995,0.11,0.9400000000000001,143.20000000000002,94.62,7,4.800000000000001,0,0.66,0.8,0,0,0.436,0,0,0
2024,1,6,11,30,4.800000000000001,0.043000000000000003,0.7000000000000001,241,1.3,995,0.11,0.9400000000000001,133.91,97.25,6,4.4,0,0.66,0.88,0,0,0.446,0,0,0
2024,1,6,12,30,3.9000000000000004,0.048,0.7000000000000001,272,1.1,995,0.11,0.93,123.94,97.42,7,3.5,0,0.66,1,0,0,0.454,0,0,0
2024,1,6,13,30,3.3000000000000003,0.048,0.7000000000000001,285,0.9,996,0.11,0.93,113.86,96.60000000000001,7,2.8000000000000003,0,0.66,1.08,0,0,0.458,0,0,0
2024,1,6,14,30,2.8000000000000003,0.043000000000000003,0.7000000000000001,283,0.8,997,0.11,0.92,104.02,97.43,7,2.4000000000000004,0,0.66,1.11,0,0,0.458,0,0,0
2024,1,6,15,30,2.6,0.038,0.7000000000000001,268,0.8,997,0.11,0.92,94.75,93.99,7,1.7000000000000002,0,0.66,1.12,0,0,0.459,0,0,0
2024,1,6,16,30,3.4000000000000004,0.035,0.7000000000000001,236,0.8,998,0.11,0.92,86.18,89.04,7,1.8,45,0.66,1.1,35,153,0.462,45,365,21
2024,1,6,17,30,4.6000000000000005,0.032,0.6000000000000001,222,0.8,998,0.11,0.92,79.23,89.36,8,3,107,0.66,1.05,95,61,0.466,160,642,40
2024,1,6,18,30,5.5,0.033,0.7000000000000001,232,0.9,998,0.11,0.93,73.93,85.5,4,3.3000000000000003,48,0.66,0.89,48,0,0.47200000000000003,258,748,51
2024,1,6,19,30,5.800000000000001,0.041,0.7000000000000001,225,1,998,0.11,0.9400000000000001,70.79,82.60000000000001,4,3.1,160,0.66,0.76,156,11,0.47600000000000003,314,777,59
2024,1,6,20,30,5.6000000000000005,0.051000000000000004,0.7000000000000001,210,1.1,997,0.11,0.9500000000000001,70.13,83.15,1,3,323,0.66,0.65,64,762,0.47700000000000004,323,762,64
2024,1,6,21,30,5.5,0.049,0.7000000000000001,203,1.1,997,0.11,0.9500000000000001,72.04,86,4,3.3000000000000003,164,0.66,0.71,159,17,0.47600000000000003,287,738,60
2024,1,6,22,30,5.2,0.05,0.5,203,1.1,998,0.11,0.9500000000000001,76.29,90.82000000000001,5,3.8000000000000003,93,0.66,0.6900000000000001,92,2,0.47500000000000003,207,653,52
2024,1,6,23,30,4.7,0.046,0.5,224,1.1,998,0.11,0.9400000000000001,82.48,94.76,4,3.9000000000000004,75,0.66,0.71,70,39,0.47400000000000003,98,480,35
2024,1,7,0,30,4.2,0.045,0.6000000000000001,263,1.1,998,0.11,0.9400000000000001,89.81,92.92,6,3.2,0,0.66,0.76,0,0,0.47300000000000003,0,0,0
2024,1,7,1,30,3.8000000000000003,0.041,0.7000000000000001,291,1,999,0.11,0.92,99.21000000000001,93.37,1,2.8000000000000003,0,0.66,0.8200000000000001,0,0,0.47100000000000003,0,0,0
2024,1,7,2,30,3.5,0.037,0.8,305,0.9,1000,0.11,0.91,108.79,93.38,4,2.5,0,0.66,0.85,0,0,0.47000000000000003,0,0,0
2024,1,7,3,30,3.1,0.035,0.8,316,0.9,1000,0.11,0.91,118.79,93.4,1,2.1,0,0.66,0.87,0,0,0.47100000000000003,0,0,0
2024,1,7,4,30,2.9000000000000004,0.035,0.8,326,0.9,1001,0.11,0.9,128.86,92.21000000000001,4,1.8,0,0.66,0.88,0,0,0.47200000000000003,0,0,0
2024,1,7,5,30,2.8000000000000003,0.035,0.8,334,0.9,1002,0.11,0.9,138.57,91.98,4,1.6,0,0.66,0.87,0,0,0.47000000000000003,0,0,0
2024,1,7,6,30,2.7,0.037,0.7000000000000001,339,0.9,1002,0.11,0.9,147.16,91.78,4,1.5,0,0.66,0.89,0,0,0.46900000000000003,0,0,0
2024,1,7,7,30,2.6,0.036000000000000004,0.6000000000000001,335,0.8,1003,0.11,0.9,153.21,92,4,1.4000000000000001,0,0.66,0.91,0,0,0.468,0,0,0
2024,1,7,8,30,2.4000000000000004,0.034,0.6000000000000001,321,0.8,1003,0.11,0.89,154.63,92.87,4,1.4000000000000001,0,0.66,0.9400000000000001,0,0,0.463,0,0,0
