Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Relative Humidity,Solar Zenith Angle,Precipitable Water,Pressure,Wind Speed,Dew Point,Cloud Type,Surface Albedo
2020,1,8,2,30,8,0,0,0,94.62,108.63,1.5,996,1.2000000000000002,7.2,7,0.1
2020,1,8,3,30,7.6000000000000005,0,0,0,95.14,118.63,1.5,996,1.3,6.9,6,0.1
2020,1,8,4,30,7.300000000000001,0,0,0,94.72,128.7,1.5,996,1.3,6.5,4,0.1
2020,1,8,5,30,7.1000000000000005,0,0,0,95.05,138.41,1.4000000000000001,996,1.2000000000000002,6.4,0,0.1
2020,1,8,6,30,6.7,0,0,0,96.36,147,1.3,996,1.1,6.2,0,0.1
2020,1,8,7,30,5.9,0,0,0,96.96000000000001,153.06,1.2000000000000002,996,1,5.5,4,0.1
2020,1,8,8,30,4.9,0,0,0,95.73,154.51,1,997,1,4.3,4,0.1
2020,1,8,9,30,4,0,0,0,94.61,150.63,0.9,999,0.9,3.2,4,0.1
2020,1,8,10,30,3.5,0,0,0,93.98,143.13,0.9,1000,1,2.6,8,0.1
2020,1,8,11,30,3.1,0,0,0,94.71000000000001,133.87,0.9,1000,0.9,2.3000000000000003,8,0.1
2020,1,8,12,30,2.9000000000000004,0,0,0,94.5,123.92,0.9,1000,0.9,2.1,8,0.1
2020,1,8,13,30,2.8000000000000003,0,0,0,94.68,113.83,0.9,1000,0.9,2,8,0.1
2020,1,8,14,30,2.7,0,0,0,95.02,103.98,0.9,1000,0.9,2,8,0.1
2020,1,8,15,30,3,0,0,0,92.68,94.68,0.9,1000,1,1.9000000000000001,8,0.1
2020,1,8,16,30,3.7,21,21,7,90.35000000000001,86.09,0.9,1001,0.9,2.3000000000000003,4,0.1
2020,1,8,17,30,4.4,68,77,50,89.67,79.10000000000001,0.9,1001,0.9,2.9000000000000004,8,0.1
2020,1,8,18,30,4.9,94,108,49,87.91,73.75,0.9,1001,0.9,3.1,4,0.1
2020,1,8,19,30,5.4,97,99,5,84.52,70.57000000000001,1,1001,0.8,3,6,0.1
2020,1,8,20,30,5.7,57,58,3,80.13,69.87,1,1001,0.7000000000000001,2.5,4,0.1
2020,1,8,21,30,5.300000000000001,19,19,0,79.91,71.74,1.1,1001,0.5,2.1,4,0.1
2020,1,8,22,30,4.7,36,36,0,86.83,75.98,1.1,1001,0.4,2.7,8,0.1
2020,1,8,23,30,4.4,21,21,0,84.64,82.16,1,1001,0.4,2,8,0.1
2020,1,9,0,30,3.8000000000000003,2,2,0,84.36,89.53,1,1002,0.30000000000000004,1.4000000000000001,8,0.1
2020,1,9,1,30,3.6,0,0,0,83.72,98.88,1,1002,0.2,1.1,6,0.1
2020,1,9,2,30,3.3000000000000003,0,0,0,83.62,108.47,1,1002,0.1,0.8,7,0.1
2020,1,9,3,30,3,0,0,0,83.74,118.46000000000001,0.9,1003,0.2,0.5,8,0.1
2020,1,9,4,30,2.8000000000000003,0,0,0,83.22,128.54,0.9,1003,0.30000000000000004,0.2,8,0.1
2020,1,9,5,30,2.6,0,0,0,83.72,138.24,0.9,1004,0.30000000000000004,0.1,8,0.1
2020,1,9,6,30,2.3000000000000003,0,0,0,85.05,146.84,0.8,1005,0.30000000000000004,0,0,0.1
2020,1,9,7,30,2.1,0,0,0,85.66,152.9,0.8,1005,0.30000000000000004,-0.1,0,0.1
2020,1,9,8,30,1.8,0,0,0,87.14,154.39000000000001,0.8,1006,0.5,-0.1,0,0.1
2020,1,9,9,30,1.3,0,0,0,89.87,150.55,0.9,1007,0.7000000000000001,-0.2,4,0.1
2020,1,9,10,30,0.8,0,0,0,92.37,143.08,0.9,1007,0.8,-0.30000000000000004,0,0.1
2020,1,9,11,30,0.7000000000000001,0,0,0,93.85000000000001,133.84,0.9,1007,0.8,-0.2,0,0.1
2020,1,9,12,30,0.7000000000000001,0,0,0,95.75,123.9,1,1008,0.8,0.1,0,0.1
2020,1,9,13,30,0.6000000000000001,0,0,0,95.74000000000001,113.8,1,1008,0.8,0,4,0.1
2020,1,9,14,30,0.5,0,0,0,95.52,103.95,1,1009,0.8,-0.1,4,0.1
2020,1,9,15,30,0.7000000000000001,0,0,0,94.44,94.64,1,1010,0.7000000000000001,-0.1,4,0.1
2020,1,9,16,30,1.3,12,12,0,92.74,86.03,0.9,1011,0.6000000000000001,0.30000000000000004,4,0.1
2020,1,9,17,30,2.2,40,40,0,91.91,79.02,0.9,1011,0.4,1,4,0.1
2020,1,9,18,30,3,73,82,32,90.89,73.65,0.9,1012,0.30000000000000004,1.7000000000000002,4,0.1
2020,1,9,19,30,4,108,123,46,88.06,70.44,0.9,1012,0.1,2.2,4,0.1
2020,1,9,20,30,4.5,129,232,296,84.45,69.73,0.9,1012,0.1,2.1,7,0.1
2020,1,9,21,30,4.4,87,124,117,81.58,71.59,0.8,1013,0.2,1.5,4,0.1
2020,1,9,22,30,3.7,69,75,24,83.69,75.81,0.8,1013,0.30000000000000004,1.2000000000000002,4,0.1
2020,1,9,23,30,3.2,34,34,0,85.09,81.99,0.8,1013,0.4,0.9,4,0.1
2020,1,10,0,30,1.1,4,4,0,91.84,89.38,0.9,1013,0.7000000000000001,-0.1,8,0.1
2020,1,10,1,30,0.6000000000000001,0,0,0,95.01,98.71000000000001,0.9,1014,0.8,-0.1,8,0.1
2020,1,10,2,30,0.30000000000000004,0,0,0,97.45,108.3,0.9,1014,0.8,-0.1,6,0.1
2020,1,10,3,30,0.6000000000000001,0,0,0,95.52,118.3,1,1014,0.9,0,8,0.1
2020,1,10,4,30,1,0,0,0,94.59,128.37,1.1,1014,0.8,0.2,8,0.1
2020,1,10,5,30,1.1,0,0,0,95.09,138.07,1.1,1013,0.8,0.4,8,0.1
2020,1,10,6,30,1.1,0,0,0,95.18,146.67000000000002,1.2000000000000002,1013,0.7000000000000001,0.4,8,0.1
2020,1,10,7,30,0.9,0,0,0,95.43,152.74,1.3,1012,0.7000000000000001,0.30000000000000004,8,0.1
2020,1,10,8,30,1,0,0,0,93.58,154.25,1.3,1011,0.8,0.1,8,0.1
