Year,Month,Day,Hour,Minute,DHI,GHI,DNI,Relative Humidity,Dew Point,Temperature,Precipitation,Pressure,Wind Speed,Solar Zenith Angle
2021,1,1,0,30,4,4,0,93.5,6.6000000000000005,7.6000000000000005,2,1011,0.4,89.14
2021,1,1,1,30,0,0,0,93.15,6.5,7.5,2.2,1011,0.4,98.78
2021,1,1,2,30,0,0,0,93.67,6.300000000000001,7.300000000000001,2.3000000000000003,1011,0.4,108.75
2021,1,1,3,30,0,0,0,93.4,6.1000000000000005,7.1000000000000005,2.4000000000000004,1010,0.5,119.16
2021,1,1,4,30,0,0,0,93.01,6,7.1000000000000005,2.4000000000000004,1010,0.5,129.7
2021,1,1,5,30,0,0,0,92.85000000000001,6,7.1000000000000005,2.5,1009,0.6000000000000001,139.96
2021,1,1,6,30,0,0,0,92.8,5.9,7,2.5,1009,0.6000000000000001,149.23
2021,1,1,7,30,0,0,0,92.51,5.800000000000001,6.9,2.5,1008,0.6000000000000001,155.96
2021,1,1,8,30,0,0,0,91.83,5.7,6.9,2.4000000000000004,1008,0.7000000000000001,157.51
2021,1,1,9,30,0,0,0,90.7,5.7,7.1000000000000005,2.3000000000000003,1007,0.8,152.94
2021,1,1,10,30,0,0,0,90.09,5.9,7.4,2.3000000000000003,1007,0.8,144.63
2021,1,1,11,30,0,0,0,89.92,6.1000000000000005,7.7,2.2,1006,0.7000000000000001,134.72
2021,1,1,12,30,0,0,0,90.36,6.300000000000001,7.800000000000001,2,1005,0.7000000000000001,124.24000000000001
2021,1,1,13,30,0,0,0,90.25,6.5,8,1.8,1005,0.6000000000000001,113.73
2021,1,1,14,30,0,0,0,90.14,6.7,8.200000000000001,1.8,1004,0.5,103.5
2021,1,1,15,30,0,0,0,89.58,6.9,8.5,1.8,1003,0.6000000000000001,93.87
2021,1,1,16,30,12,12,0,89.59,7.1000000000000005,8.700000000000001,1.8,1003,0.6000000000000001,85
2021,1,1,17,30,69,70,7,88.47,7.300000000000001,9.1,1.9000000000000001,1003,0.7000000000000001,77.72
2021,1,1,18,30,86,91,15,86.97,7.5,9.600000000000001,1.9000000000000001,1002,0.9,72.18
2021,1,1,19,30,60,63,7,86.62,7.800000000000001,9.9,1.9000000000000001,1001,1,68.89
2021,1,1,20,30,48,48,0,87.03,7.800000000000001,9.9,2,1000,1.1,68.22
2021,1,1,21,30,52,52,0,87.32000000000001,7.7,9.700000000000001,2.1,999,1.1,70.24
2021,1,1,22,30,19,19,0,88.44,7.5,9.3,2,999,1.1,74.73
2021,1,1,23,30,24,24,0,89.42,7.4,9,2,1000,1.1,81.23
2021,1,2,0,30,2,2,0,91.49,7,8.3,1.8,1001,0.9,89.02
2021,1,2,1,30,0,0,0,91.82000000000001,6.800000000000001,8.1,1.7000000000000002,1002,0.8,98.64
2021,1,2,2,30,0,0,0,92.66,6.800000000000001,7.9,1.6,1002,0.7000000000000001,108.61
2021,1,2,3,30,0,0,0,92.16,6.6000000000000005,7.800000000000001,1.6,1003,0.7000000000000001,119.02
2021,1,2,4,30,0,0,0,92.36,6.5,7.7,1.5,1003,0.8,129.56
2021,1,2,5,30,0,0,0,92.54,6.5,7.6000000000000005,1.5,1003,0.8,139.82
2021,1,2,6,30,0,0,0,93.03,6.300000000000001,7.4,1.5,1003,0.8,149.1
2021,1,2,7,30,0,0,0,92.32000000000001,6.2,7.4,1.5,1004,0.9,155.84
2021,1,2,8,30,0,0,0,92.04,6.2,7.4,1.6,1004,0.9,157.43
2021,1,2,9,30,0,0,0,91.52,6.4,7.7,1.7000000000000002,1004,1,152.92000000000002
2021,1,2,10,30,0,0,0,91.76,6.6000000000000005,7.9,1.8,1004,1,144.64000000000001
2021,1,2,11,30,0,0,0,92.08,6.800000000000001,8,1.9000000000000001,1004,1.1,134.74
2021,1,2,12,30,0,0,0,91.96000000000001,6.9,8.1,2,1004,1.1,124.27
2021,1,2,13,30,0,0,0,91.8,6.800000000000001,8.1,2,1004,1.1,113.75
2021,1,2,14,30,0,0,0,91.72,6.800000000000001,8.1,2.1,1004,1.1,103.52
2021,1,2,15,30,0,0,0,91.17,6.9,8.3,2.1,1004,1.2000000000000002,93.87
2021,1,2,16,30,8,8,0,91.07000000000001,7.1000000000000005,8.5,2.1,1004,1.3,84.99
2021,1,2,17,30,13,13,0,91.10000000000001,7.300000000000001,8.700000000000001,2.1,1004,1.4000000000000001,77.69
2021,1,2,18,30,21,21,0,90.8,7.5,8.9,2.2,1003,1.5,72.12
2021,1,2,19,30,30,30,0,90.53,7.6000000000000005,9.1,2.2,1003,1.6,68.81
2021,1,2,20,30,53,53,0,90.59,7.7,9.200000000000001,2.2,1002,1.7000000000000002,68.12
2021,1,2,21,30,68,68,0,90.61,7.800000000000001,9.3,2.2,1002,1.7000000000000002,70.12
2021,1,2,22,30,77,79,7,90.29,7.800000000000001,9.3,2.2,1001,1.7000000000000002,74.60000000000001
2021,1,2,23,30,23,23,0,89.96000000000001,7.6000000000000005,9.200000000000001,2.2,1001,1.7000000000000002,81.09
2021,1,3,0,30,4,4,0,90.64,7.5,8.9,2.2,1001,1.6,88.9
2021,1,3,1,30,0,0,0,90.9,7.300000000000001,8.700000000000001,2.2,1000,1.6,98.5
2021,1,3,2,30,0,0,0,90.72,7.2,8.6,2.2,999,1.7000000000000002,108.47
2021,1,3,3,30,0,0,0,90.05,7.2,8.700000000000001,2.2,999,1.7000000000000002,118.88
2021,1,3,4,30,0,0,0,89.77,7.300000000000001,8.9,2.2,998,1.8,129.42000000000002
2021,1,3,5,30,0,0,0,89.34,7.5,9.200000000000001,2.2,997,1.8,139.68
2021,1,3,6,30,0,0,0,88.79,7.7,9.5,2.2,997,1.9000000000000001,148.96
2021,1,3,7,30,0,0,0,88.42,8,9.8,2.2,996,2,155.71
2021,1,3,8,30,0,0,0,88.63,8.3,10.100000000000001,2.2,995,1.9000000000000001,157.35
2021,1,3,9,30,0,0,0,90.91,8.700000000000001,10.100000000000001,2.1,996,1.5,152.89000000000001
2021,1,3,10,30,0,0,0,94.03,8.5,9.4,1.8,998,1,144.63
2021,1,3,11,30,0,0,0,95.27,7.4,8.1,1.4000000000000001,1001,0.5,134.75
2021,1,3,12,30,0,0,0,94.52,6.1000000000000005,6.9,1,1002,0.30000000000000004,124.29
2021,1,3,13,30,0,0,0,92.64,5.2,6.300000000000001,0.9,1004,0.30000000000000004,113.76
2021,1,3,14,30,0,0,0,91.7,4.800000000000001,6,0.9,1005,0.30000000000000004,103.52
2021,1,3,15,30,0,0,0,89.78,4.7,6.300000000000001,0.9,1006,0.4,93.87
2021,1,3,16,30,31,44,146,88.84,5.300000000000001,7,0.9,1007,0.7000000000000001,84.97
2021,1,3,17,30,50,185,631,88.59,5.9,7.7,0.9,1008,0.9,77.66
2021,1,3,18,30,62,286,727,87.03,6.4,8.4,0.9,1008,1,72.06
2021,1,3,19,30,140,234,258,83.15,6.6000000000000005,9.3,0.9,1007,1,68.73
2021,1,3,20,30,134,271,365,78.23,6.4,10,0.9,1007,0.9,68.01
2021,1,3,21,30,109,260,442,75.14,6,10.200000000000001,0.9,1006,0.7000000000000001,70
2021,1,3,22,30,89,185,358,80.32000000000001,6.300000000000001,9.5,1,1005,0.4,74.47
2021,1,3,23,30,55,61,37,86.73,6.9,9,1.1,1005,0.30000000000000004,80.95
2021,1,4,0,30,3,3,0,89.34,6.5,8.1,1.5,1004,0.4,88.77
2021,1,4,1,30,0,0,0,88.92,6.7,8.4,1.7000000000000002,1003,0.4,98.36
2021,1,4,2,30,0,0,0,89.97,7.2,8.8,2,1003,0.4,108.32000000000001
2021,1,4,3,30,0,0,0,90.27,7.7,9.200000000000001,2.2,1002,0.5,118.73
2021,1,4,4,30,0,0,0,90.34,8.3,9.8,2.2,1001,0.8,129.27
2021,1,4,5,30,0,0,0,91.28,8.700000000000001,10.100000000000001,2,1001,1.1,139.53
2021,1,4,6,30,0,0,0,91.85000000000001,8.6,9.9,1.9000000000000001,1000,1.1,148.81
2021,1,4,7,30,0,0,0,91.24,8.1,9.5,1.8,999,1.1,155.58
2021,1,4,8,30,0,0,0,89.02,7.4,9.1,1.8,998,1,157.26
2021,1,4,9,30,0,0,0,85.52,6.7,9,1.9000000000000001,997,1,152.85
2021,1,4,10,30,0,0,0,82.79,6.4,9.200000000000001,2.1,995,1.1,144.63
2021,1,4,11,30,0,0,0,84.06,6.7,9.3,2.2,994,1.2000000000000002,134.76
2021,1,4,12,30,0,0,0,84.82000000000001,7.2,9.600000000000001,2.3000000000000003,992,1.3,124.3
2021,1,4,13,30,0,0,0,85.09,7.4,9.8,2.3000000000000003,990,1.3,113.77
2021,1,4,14,30,0,0,0,85.84,7.7,10,2.3000000000000003,990,1.2000000000000002,103.53
2021,1,4,15,30,0,0,0,88,8.200000000000001,10.100000000000001,2.2,990,1,93.86
