Year,Month,Day,Hour,Minute,DHI,GHI,DNI,Relative Humidity,Dew Point,Temperature,Precipitation,Pressure,Wind Speed,Solar Zenith Angle
2017,1,3,23,30,35,136,646,69.85000000000001,-6.4,-1.6,0.5,1010,1.1,80.95
2017,1,4,0,30,12,17,265,74.46000000000001,-7.800000000000001,-3.9000000000000004,0.4,1009,1.1,88.75
2017,1,4,1,30,0,0,0,72.32000000000001,-9.1,-4.9,0.4,1009,1.1,98.35000000000001
2017,1,4,2,30,0,0,0,70.98,-10,-5.6000000000000005,0.30000000000000004,1009,1.2000000000000002,108.32000000000001
2017,1,4,3,30,0,0,0,69.12,-10.700000000000001,-5.9,0.30000000000000004,1008,1.3,118.72
2017,1,4,4,30,0,0,0,68.11,-11,-6.1000000000000005,0.30000000000000004,1008,1.3,129.26
2017,1,4,5,30,0,0,0,67.4,-11.3,-6.2,0.30000000000000004,1007,1.4000000000000001,139.52
2017,1,4,6,30,0,0,0,66.97,-11.3,-6.2,0.4,1007,1.4000000000000001,148.8
2017,1,4,7,30,0,0,0,67.04,-11.3,-6.2,0.4,1006,1.4000000000000001,155.57
2017,1,4,8,30,0,0,0,66.67,-11.3,-6.1000000000000005,0.5,1005,1.4000000000000001,157.25
2017,1,4,9,30,0,0,0,66.44,-11.3,-6.1000000000000005,0.6000000000000001,1005,1.4000000000000001,152.85
2017,1,4,10,30,0,0,0,65.92,-11.3,-6,0.7000000000000001,1004,1.5,144.63
2017,1,4,11,30,0,0,0,65.2,-11.4,-5.9,0.7000000000000001,1004,1.5,134.76
2017,1,4,12,30,0,0,0,65.46000000000001,-11.3,-5.9,0.8,1004,1.5,124.31
2017,1,4,13,30,0,0,0,65.43,-11.200000000000001,-5.800000000000001,0.8,1004,1.5,113.78
2017,1,4,14,30,0,0,0,66.25,-11.200000000000001,-5.9,0.8,1005,1.5,103.54
2017,1,4,15,30,0,0,0,65.87,-11.200000000000001,-5.800000000000001,0.8,1006,1.5,93.88
2017,1,4,16,30,22,22,0,65.03,-11.100000000000001,-5.6000000000000005,0.7000000000000001,1007,1.5,84.96000000000001
2017,1,4,17,30,45,45,0,63.13,-11,-5.1000000000000005,0.7000000000000001,1008,1.5,77.62
2017,1,4,18,30,107,107,0,61.42,-10.8,-4.5,0.7000000000000001,1009,1.3,72.01
2017,1,4,19,30,149,230,223,60.550000000000004,-10.5,-4,0.7000000000000001,1009,1.2000000000000002,68.65
2017,1,4,20,30,148,254,281,59.7,-10.100000000000001,-3.4000000000000004,0.7000000000000001,1009,1.2000000000000002,67.91
2017,1,4,21,30,106,268,472,59.24,-9.700000000000001,-2.9000000000000004,0.6000000000000001,1010,1.1,69.88
2017,1,4,22,30,45,262,804,60.660000000000004,-9.5,-3,0.5,1010,1.1,74.33
2017,1,4,23,30,59,72,83,61.4,-9.600000000000001,-3.2,0.5,1011,1,80.8
2017,1,5,0,30,7,7,0,65.28,-10.4,-4.9,0.4,1011,0.8,88.61
2017,1,5,1,30,0,0,0,64.46000000000001,-11.3,-5.7,0.30000000000000004,1012,0.8,98.2
2017,1,5,2,30,0,0,0,64.18,-12.100000000000001,-6.4,0.2,1012,0.7000000000000001,108.17
2017,1,5,3,30,0,0,0,63.49,-12.700000000000001,-6.9,0.2,1013,0.7000000000000001,118.57000000000001
2017,1,5,4,30,0,0,0,63.49,-13.100000000000001,-7.300000000000001,0.2,1013,0.6000000000000001,129.11
2017,1,5,5,30,0,0,0,63.7,-13.200000000000001,-7.5,0.2,1013,0.5,139.37
2017,1,5,6,30,0,0,0,64.06,-13.200000000000001,-7.6000000000000005,0.2,1013,0.5,148.65
2017,1,5,7,30,0,0,0,64.68,-13.200000000000001,-7.7,0.2,1013,0.5,155.43
2017,1,5,8,30,0,0,0,64.75,-13.200000000000001,-7.7,0.2,1013,0.5,157.15
2017,1,5,9,30,0,0,0,65.2,-13.200000000000001,-7.800000000000001,0.2,1013,0.5,152.8
2017,1,5,10,30,0,0,0,64.71000000000001,-13.200000000000001,-7.7,0.2,1013,0.5,144.62
2017,1,5,11,30,0,0,0,65.13,-13.200000000000001,-7.800000000000001,0.2,1013,0.6000000000000001,134.77
2017,1,5,12,30,0,0,0,65.31,-13.3,-7.9,0.2,1013,0.5,124.31
2017,1,5,13,30,0,0,0,65.72,-13.4,-8.1,0.2,1013,0.5,113.79
2017,1,5,14,30,0,0,0,65.99,-13.5,-8.3,0.2,1013,0.5,103.54
2017,1,5,15,30,0,0,0,64.08,-13.700000000000001,-8.1,0.2,1013,0.5,93.86
2017,1,5,16,30,23,73,564,60.32,-13.100000000000001,-6.7,0.2,1014,0.5,84.92
2017,1,5,17,30,38,205,777,56.9,-11.700000000000001,-4.4,0.30000000000000004,1014,0.7000000000000001,77.57000000000001
2017,1,5,18,30,44,315,876,53.79,-10.200000000000001,-2.1,0.30000000000000004,1013,0.7000000000000001,71.94
2017,1,5,19,30,47,382,918,53.56,-8.4,-0.1,0.30000000000000004,1013,0.6000000000000001,68.55
2017,1,5,20,30,48,398,926,55.730000000000004,-6.7,1.2000000000000002,0.30000000000000004,1012,0.5,67.79
2017,1,5,21,30,47,355,890,58.06,-5.7,1.7000000000000002,0.4,1012,0.4,69.74
2017,1,5,22,30,42,268,827,63.32,-4.9,1.3,0.4,1012,0.30000000000000004,74.18
2017,1,5,23,30,32,144,687,71.97,-3.7,0.8,0.4,1012,0.2,80.65
2017,1,6,0,30,12,21,318,81.94,-5.6000000000000005,-3,0.4,1012,0.6000000000000001,88.47
2017,1,6,1,30,0,0,0,81.97,-6.9,-4.3,0.4,1012,0.6000000000000001,98.05
2017,1,6,2,30,0,0,0,81.59,-7.800000000000001,-5.1000000000000005,0.4,1012,0.6000000000000001,108.01
2017,1,6,3,30,0,0,0,81.4,-8.4,-5.7,0.4,1011,0.6000000000000001,118.42
2017,1,6,4,30,0,0,0,81.05,-8.700000000000001,-6,0.4,1011,0.6000000000000001,128.96
2017,1,6,5,30,0,0,0,80.23,-9,-6.2,0.4,1010,0.7000000000000001,139.22
2017,1,6,6,30,0,0,0,79.43,-9.4,-6.4,0.4,1010,0.7000000000000001,148.49
2017,1,6,7,30,0,0,0,78.49,-9.700000000000001,-6.6000000000000005,0.4,1010,0.7000000000000001,155.28
2017,1,6,8,30,0,0,0,77.53,-10.100000000000001,-6.800000000000001,0.4,1010,0.8,157.04
2017,1,6,9,30,0,0,0,76.15,-10.600000000000001,-7.1000000000000005,0.4,1010,0.7000000000000001,152.75
2017,1,6,10,30,0,0,0,75.07000000000001,-11.200000000000001,-7.5,0.4,1010,0.7000000000000001,144.6
2017,1,6,11,30,0,0,0,73.32000000000001,-11.600000000000001,-7.7,0.4,1009,0.7000000000000001,134.76
2017,1,6,12,30,0,0,0,71.8,-12.100000000000001,-7.9,0.4,1009,0.7000000000000001,124.31
2017,1,6,13,30,0,0,0,70.27,-12.600000000000001,-8.1,0.4,1008,0.7000000000000001,113.78
2017,1,6,14,30,0,0,0,68.5,-13,-8.200000000000001,0.4,1008,0.6000000000000001,103.52
2017,1,6,15,30,0,0,0,63.63,-13.3,-7.6000000000000005,0.4,1008,0.6000000000000001,93.84
2017,1,6,16,30,24,71,522,57.050000000000004,-12.5,-5.300000000000001,0.4,1008,0.4,84.89
2017,1,6,17,30,40,204,758,55.660000000000004,-10,-2.3000000000000003,0.4,1008,0.4,77.52
2017,1,6,18,30,48,315,857,54.83,-8.3,-0.30000000000000004,0.4,1007,0.5,71.86
2017,1,6,19,30,52,382,900,55.57,-6.6000000000000005,1.3,0.4,1007,0.4,68.45
2017,1,6,20,30,51,398,911,56.54,-5.5,2.3000000000000003,0.4,1006,0.4,67.66
2017,1,6,21,30,50,359,888,59.38,-4.5,2.6,0.4,1006,0.4,69.60000000000001
2017,1,6,22,30,44,269,815,67.93,-3.3000000000000003,2,0.5,1006,0.30000000000000004,74.03
2017,1,6,23,30,35,146,672,75.23,-2.4000000000000004,1.5,0.5,1006,0.30000000000000004,80.5
2017,1,7,0,30,13,22,302,81.22,-4.5,-1.7000000000000002,0.5,1005,0.5,88.33
2017,1,7,1,30,0,0,0,80.02,-5.4,-2.4000000000000004,0.6000000000000001,1005,0.5,97.89
2017,1,7,2,30,0,0,0,80.69,-5.6000000000000005,-2.7,0.5,1005,0.4,107.85000000000001
2017,1,7,3,30,0,0,0,81.49,-5.9,-3.2,0.5,1005,0.4,118.26
2017,1,7,4,30,0,0,0,81.22,-6.4,-3.6,0.5,1005,0.4,128.8
2017,1,7,5,30,0,0,0,82.2,-6.9,-4.3,0.5,1004,0.5,139.06
2017,1,7,6,30,0,0,0,81.56,-7.7,-5,0.5,1004,0.6000000000000001,148.33
2017,1,7,7,30,0,0,0,80.32000000000001,-8.4,-5.5,0.5,1003,0.6000000000000001,155.13
2017,1,7,8,30,0,0,0,79.14,-8.8,-5.800000000000001,0.6000000000000001,1003,0.7000000000000001,156.93
2017,1,7,9,30,0,0,0,77.03,-9.200000000000001,-5.800000000000001,0.8,1003,0.7000000000000001,152.68
2017,1,7,10,30,0,0,0,74,-9.3,-5.4,1,1003,0.8,144.57
2017,1,7,11,30,0,0,0,74.12,-9.1,-5.2,1.1,1002,0.8,134.75
2017,1,7,12,30,0,0,0,74.61,-8.8,-5,1.2000000000000002,1001,0.8,124.3
2017,1,7,13,30,0,0,0,73.3,-8.700000000000001,-4.7,1.2000000000000002,1000,0.9,113.78
2017,1,7,14,30,0,0,0,71.81,-8.700000000000001,-4.4,1.3,999,1,103.51
2017,1,7,15,30,0,0,0,71.93,-8.4,-4.1000000000000005,1.4000000000000001,998,1.1,93.81
2017,1,7,16,30,20,20,0,72.06,-7.7,-3.4000000000000004,1.6,997,1.1,84.85000000000001
2017,1,7,17,30,55,55,0,73.46000000000001,-6.7,-2.6,1.7000000000000002,996,1.1,77.45
2017,1,7,18,30,68,68,0,74.56,-5.5,-1.6,1.7000000000000002,995,1.1,71.77
2017,1,7,19,30,34,34,0,76.47,-4.3,-0.7000000000000001,1.8,994,1.1,68.33
2017,1,7,20,30,127,127,0,80.95,-3.1,-0.2,1.8,994,1,67.53
2017,1,7,21,30,11,11,0,84.02,-2.4000000000000004,0,1.8,994,1,69.45
2017,1,7,22,30,79,79,0,86.96000000000001,-1.9000000000000001,0,1.8,994,0.9,73.87
2017,1,7,23,30,35,35,0,88.28,-1.8,-0.1,1.8,994,0.8,80.34
2017,1,8,0,30,5,5,0,88.41,-1.6,0.1,1.7000000000000002,996,0.7000000000000001,88.19
2017,1,8,1,30,0,0,0,88.53,-1.1,0.6000000000000001,1.6,998,0.6000000000000001,97.72
2017,1,8,2,30,0,0,0,89.48,-0.2,1.3,1.6,999,0.5,107.69
2017,1,8,3,30,0,0,0,91.26,0.6000000000000001,1.9000000000000001,1.7000000000000002,1000,0.4,118.10000000000001
2017,1,8,4,30,0,0,0,91.92,1.2000000000000002,2.4000000000000004,1.7000000000000002,1001,0.4,128.64000000000001
2017,1,8,5,30,0,0,0,92.57000000000001,1.6,2.7,1.8,1001,0.4,138.89000000000001
2017,1,8,6,30,0,0,0,93.37,1.8,2.8000000000000003,1.9000000000000001,1001,0.4,148.17000000000002
2017,1,8,7,30,0,0,0,93,1.8,2.8000000000000003,2,1001,0.4,154.97
2017,1,8,8,30,0,0,0,94.42,1.7000000000000002,2.5,1.9000000000000001,1001,0.5,156.81
2017,1,8,9,30,0,0,0,94.60000000000001,1.2000000000000002,2,1.8,1001,0.7000000000000001,152.61
2017,1,8,10,30,0,0,0,93.91,0.4,1.3,1.8,1000,0.9,144.53
2017,1,8,11,30,0,0,0,92.45,-0.30000000000000004,0.8,1.9000000000000001,999,1.1,134.73
2017,1,8,12,30,0,0,0,89.98,-0.8,0.7000000000000001,2,998,1.1,124.29
2017,1,8,13,30,0,0,0,90,-0.6000000000000001,0.9,2.1,996,1.1,113.76
2017,1,8,14,30,0,0,0,89.7,-0.4,1.1,2.1,995,1.1,103.49000000000001
2017,1,8,15,30,0,0,0,89.02,-0.30000000000000004,1.3,2.2,995,1.2000000000000002,93.77
2017,1,8,16,30,17,17,0,86.95,-0.1,1.8,2.2,994,1.3,84.8
2017,1,8,17,30,51,51,0,86.9,0.5,2.5,2.3000000000000003,993,1.4000000000000001,77.38
2017,1,8,18,30,54,54,0,85.93,1.3,3.4000000000000004,2.3000000000000003,991,1.3,71.67
2017,1,8,19,30,116,116,0,87.04,2.2,4.2,2.3000000000000003,989,1.1,68.22
2017,1,8,20,30,24,24,0,88.47,3,4.7,2.3000000000000003,987,0.9,67.39
2017,1,8,21,30,9,9,0,91.35000000000001,3.5,4.800000000000001,2.3000000000000003,987,0.7000000000000001,69.3
2017,1,8,22,30,96,96,0,92.61,3.5,4.6000000000000005,2.3000000000000003,987,0.6000000000000001,73.71000000000001
2017,1,8,23,30,26,26,0,92.96000000000001,3.5,4.5,2.2,987,0.6000000000000001,80.17
2017,1,9,0,30,7,7,0,94.11,3.1,4,2.2,987,0.5,88.04
2017,1,9,1,30,0,0,0,93.09,3.1,4.1000000000000005,2,988,0.5,97.56
2017,1,9,2,30,0,0,0,93.54,3.3000000000000003,4.3,1.8,990,0.5,107.53
2017,1,9,3,30,0,0,0,95.07000000000001,3.4000000000000004,4.1000000000000005,1.5,991,0.5,117.94
2017,1,9,4,30,0,0,0,94.91,3,3.7,1.4000000000000001,992,0.5,128.47
2017,1,9,5,30,0,0,0,93.88,2.5,3.4000000000000004,1.3,993,0.5,138.73
2017,1,9,6,30,0,0,0,93.62,2.4000000000000004,3.3000000000000003,1.2000000000000002,993,0.5,148
2017,1,9,7,30,0,0,0,93.5,2.4000000000000004,3.3000000000000003,1.2000000000000002,994,0.5,154.81
2017,1,9,8,30,0,0,0,93.11,2.3000000000000003,3.3000000000000003,1.1,995,0.5,156.67000000000002
2017,1,9,9,30,0,0,0,93.51,2.3000000000000003,3.2,1.1,995,0.5,152.53
2017,1,9,10,30,0,0,0,93.64,2.1,3,1.1,995,0.5,144.49
2017,1,9,11,30,0,0,0,94.01,1.9000000000000001,2.8000000000000003,1.1,995,0.4,134.71
2017,1,9,12,30,0,0,0,93.49,1.7000000000000002,2.6,1.2000000000000002,995,0.30000000000000004,124.27
2017,1,9,13,30,0,0,0,93.54,1.5,2.4000000000000004,1.2000000000000002,994,0.30000000000000004,113.74000000000001
2017,1,9,14,30,0,0,0,93.06,1.3,2.3000000000000003,1.2000000000000002,994,0.4,103.46000000000001
2017,1,9,15,30,0,0,0,91.95,1.2000000000000002,2.4000000000000004,1.2000000000000002,994,0.5,93.73
2017,1,9,16,30,20,20,0,91.31,1.4000000000000001,2.7,1.2000000000000002,995,0.9,84.74
2017,1,9,17,30,41,41,0,90.88,1.8,3.1,1.1,996,1.1,77.3
2017,1,9,18,30,56,56,0,91.11,2.2,3.5,1,996,1.1,71.57000000000001
2017,1,9,19,30,117,117,0,92.27,2.6,3.7,1.1,996,1,68.09
2017,1,9,20,30,133,296,420,92.41,2.7,3.8000000000000003,1.1,995,0.9,67.24
2017,1,9,21,30,150,196,131,93.24,2.6,3.6,1.2000000000000002,995,0.7000000000000001,69.13
2017,1,9,22,30,101,103,5,93.25,2.4000000000000004,3.4000000000000004,1.2000000000000002,996,0.6000000000000001,73.54
2017,1,9,23,30,61,62,6,92.28,2.3000000000000003,3.4000000000000004,1.1,996,0.6000000000000001,80
2017,1,10,0,30,9,9,0,93.48,2,2.9000000000000004,1.1,996,0.5,87.88
2017,1,10,1,30,0,0,0,92.77,1.8,2.9000000000000004,1.1,995,0.5,97.39
2017,1,10,2,30,0,0,0,93.09,1.8,2.8000000000000003,1.1,995,0.5,107.36
2017,1,10,3,30,0,0,0,92.58,1.8,2.9000000000000004,1.2000000000000002,994,0.5,117.77
2017,1,10,4,30,0,0,0,93.73,1.8,2.7,1.3,994,0.4,128.31
2017,1,10,5,30,0,0,0,93.32000000000001,1.4000000000000001,2.4000000000000004,1.3,993,0.4,138.56
2017,1,10,6,30,0,0,0,91.47,1.2000000000000002,2.4000000000000004,1.3,992,0.4,147.82
2017,1,10,7,30,0,0,0,91.87,1.4000000000000001,2.6,1.4000000000000001,992,0.4,154.64000000000001
2017,1,10,8,30,0,0,0,92.64,1.5,2.6,1.4000000000000001,991,0.4,156.54
2017,1,10,9,30,0,0,0,92.63,1.4000000000000001,2.5,1.3,992,0.4,152.45000000000002
2017,1,10,10,30,0,0,0,91.83,1.3,2.5,1.3,992,0.5,144.44
2017,1,10,11,30,0,0,0,92.45,1.4000000000000001,2.5,1.3,992,0.5,134.67000000000002
2017,1,10,12,30,0,0,0,91.84,1.4000000000000001,2.6,1.2000000000000002,992,0.5,124.25
2017,1,10,13,30,0,0,0,92.12,1.6,2.8000000000000003,1.1,992,0.5,113.71000000000001
2017,1,10,14,30,0,0,0,92.64,1.8,2.9000000000000004,1.1,992,0.5,103.42
2017,1,10,15,30,0,0,0,92.32000000000001,1.9000000000000001,3,1,992,0.4,93.68
2017,1,10,16,30,21,21,0,91.45,1.9000000000000001,3.2,1,992,0.4,84.68
2017,1,10,17,30,54,54,0,92.15,2.4000000000000004,3.6,1,992,0.4,77.22
2017,1,10,18,30,51,51,0,92.57000000000001,2.7,3.8000000000000003,1.1,991,0.4,71.46000000000001
2017,1,10,19,30,143,151,23,92.47,2.8000000000000003,3.9000000000000004,1.2000000000000002,990,0.4,67.95
2017,1,10,20,30,95,95,0,91.89,2.9000000000000004,4.1000000000000005,1.2000000000000002,989,0.4,67.09
2017,1,10,21,30,66,66,0,92.59,3,4.1000000000000005,1.3,988,0.4,68.97
2017,1,10,22,30,43,43,0,93.91,2.9000000000000004,3.8000000000000003,1.3,986,0.4,73.36
2017,1,10,23,30,16,16,0,92.47,2.5,3.6,1.4000000000000001,986,0.4,79.82000000000001
2017,1,11,0,30,7,7,0,95.09,1.7000000000000002,2.4000000000000004,1.4000000000000001,985,0.7000000000000001,87.71000000000001
2017,1,11,1,30,0,0,0,95.3,0.9,1.6,1.4000000000000001,985,1,97.21000000000001
2017,1,11,2,30,0,0,0,94.23,0,0.8,1.4000000000000001,985,1.1,107.19
2017,1,11,3,30,0,0,0,92.23,-1.1,0,1.3,985,1.1,117.60000000000001
2017,1,11,4,30,0,0,0,90.84,-2,-0.7000000000000001,1.3,985,1.2000000000000002,128.13
2017,1,11,5,30,0,0,0,89.62,-2.7,-1.2000000000000002,1.2000000000000002,985,1,138.38
2017,1,11,6,30,0,0,0,88.2,-3.3000000000000003,-1.6,1.2000000000000002,986,0.8,147.64000000000001
2017,1,11,7,30,0,0,0,87.43,-3.8000000000000003,-2,1.1,987,0.7000000000000001,154.46
2017,1,11,8,30,0,0,0,86.15,-4.2,-2.2,1,987,0.8,156.39000000000001
2017,1,11,9,30,0,0,0,83.26,-4.3,-1.8,1,988,0.7000000000000001,152.35
2017,1,11,10,30,0,0,0,84.46000000000001,-3.8000000000000003,-1.5,1,989,0.6000000000000001,144.38
2017,1,11,11,30,0,0,0,88.15,-3.3000000000000003,-1.6,0.9,990,0.6000000000000001,134.63
2017,1,11,12,30,0,0,0,88.74,-3.5,-1.9000000000000001,0.9,991,0.6000000000000001,124.21000000000001
2017,1,11,13,30,0,0,0,87.03,-4.1000000000000005,-2.2,0.9,992,0.7000000000000001,113.68
2017,1,11,14,30,0,0,0,87.4,-4.4,-2.6,0.9,993,0.6000000000000001,103.38
2017,1,11,15,30,0,0,0,85.38,-4.800000000000001,-2.7,0.9,995,0.6000000000000001,93.63
2017,1,11,16,30,23,23,0,81.81,-4.6000000000000005,-1.9000000000000001,0.9,996,0.6000000000000001,84.61
2017,1,11,17,30,83,89,26,83.18,-3.4000000000000004,-0.9,0.9,997,0.6000000000000001,77.12
2017,1,11,18,30,75,75,0,82.34,-2.7,0,0.8,998,0.5,71.34
2017,1,11,19,30,93,93,0,81.85000000000001,-1.9000000000000001,0.8,0.8,998,0.4,67.81
2017,1,11,20,30,70,70,0,82.18,-1.3,1.4000000000000001,0.8,999,0.30000000000000004,66.93
2017,1,11,21,30,22,22,0,81.58,-1,1.8,0.8,999,0.2,68.79
2017,1,11,22,30,69,69,0,84.22,-0.7000000000000001,1.7000000000000002,0.8,1000,0.2,73.18
