Year,Month,Day,Hour,Minute,DHI,GHI,DNI,Relative Humidity,Dew Point,Temperature,Precipitation,Pressure,Wind Speed,Solar Zenith Angle
2019,1,6,5,30,0,0,0,89.5,5.9,7.5,1.6,980,1.8,139.3
2019,1,6,6,30,0,0,0,91.76,5.7,6.9,1.4000000000000001,983,1.9000000000000001,148.58
2019,1,6,7,30,0,0,0,91.78,4.7,5.9,1.3,985,1.8,155.37
2019,1,6,8,30,0,0,0,90.64,3.8000000000000003,5.2,1.1,987,1.6,157.11
2019,1,6,9,30,0,0,0,90.13,3.2,4.7,1,989,1.2000000000000002,152.78
2019,1,6,10,30,0,0,0,90.37,2.8000000000000003,4.2,0.9,990,0.9,144.61
2019,1,6,11,30,0,0,0,91.24,2.4000000000000004,3.7,0.9,991,0.6000000000000001,134.76
2019,1,6,12,30,0,0,0,91.94,2.1,3.3000000000000003,0.9,992,0.5,124.31
2019,1,6,13,30,0,0,0,91.9,1.9000000000000001,3.1,1,992,0.4,113.78
2019,1,6,14,30,0,0,0,92.02,1.8,3,1,993,0.4,103.52
2019,1,6,15,30,0,0,0,90.42,1.8,3.2,1,993,0.30000000000000004,93.84
2019,1,6,16,30,16,16,0,88.84,2.2,3.9000000000000004,1.1,993,0.4,84.9
2019,1,6,17,30,10,10,0,89.92,3,4.5,1.2000000000000002,992,0.6000000000000001,77.54
2019,1,6,18,30,29,29,0,89.45,3.1,4.7,1.2000000000000002,992,0.7000000000000001,71.89
2019,1,6,19,30,58,62,12,89.48,3,4.6000000000000005,1.2000000000000002,991,0.9,68.49
2019,1,6,20,30,81,82,3,88.84,2.9000000000000004,4.6000000000000005,1.2000000000000002,991,1,67.72
2019,1,6,21,30,17,17,0,89.06,3.1,4.800000000000001,1.2000000000000002,991,1,69.66
2019,1,6,22,30,53,63,35,90.62,3.6,5,1.1,991,0.9,74.10000000000001
2019,1,6,23,30,57,66,52,90.62,3.7,5.1000000000000005,1.1,991,0.8,80.58
2019,1,7,0,30,7,7,0,92.93,3.4000000000000004,4.4,1.1,992,0.5,88.42
2019,1,7,1,30,0,0,0,92.73,3,4.1000000000000005,1.1,993,0.5,97.97
2019,1,7,2,30,0,0,0,92.62,2.8000000000000003,3.9000000000000004,1.1,994,0.5,107.94
2019,1,7,3,30,0,0,0,92.43,2.6,3.7,1,995,0.5,118.35000000000001
2019,1,7,4,30,0,0,0,92.29,2.5,3.6,1,995,0.5,128.88
2019,1,7,5,30,0,0,0,92.36,2.4000000000000004,3.5,1,996,0.5,139.15
2019,1,7,6,30,0,0,0,92.39,2.3000000000000003,3.4000000000000004,1,997,0.5,148.42000000000002
2019,1,7,7,30,0,0,0,92.05,2.2,3.4000000000000004,1.1,998,0.5,155.22
2019,1,7,8,30,0,0,0,92.26,2.2,3.3000000000000003,1,999,0.5,157
2019,1,7,9,30,0,0,0,92.72,2,3.1,1,1000,0.5,152.72
2019,1,7,10,30,0,0,0,92.07000000000001,1.9000000000000001,3.1,1,1001,0.5,144.58
2019,1,7,11,30,0,0,0,92.08,1.9000000000000001,3.1,0.9,1002,0.5,134.75
2019,1,7,12,30,0,0,0,92.07000000000001,1.9000000000000001,3.1,0.9,1003,0.6000000000000001,124.3
2019,1,7,13,30,0,0,0,92.29,1.9000000000000001,3,1,1004,0.5,113.77
2019,1,7,14,30,0,0,0,92.11,1.7000000000000002,2.9000000000000004,1,1005,0.5,103.51
2019,1,7,15,30,0,0,0,91.67,1.7000000000000002,2.9000000000000004,1,1007,0.5,93.81
2019,1,7,16,30,30,58,309,90.7,1.8,3.2,1,1007,0.6000000000000001,84.86
2019,1,7,17,30,77,131,248,89.41,2.2,3.8000000000000003,1,1008,0.7000000000000001,77.47
2019,1,7,18,30,111,213,325,89.02,2.7,4.4,1,1009,0.7000000000000001,71.8
2019,1,7,19,30,127,275,402,87.13,3,5,1,1009,0.7000000000000001,68.38
2019,1,7,20,30,123,298,460,85.38,3.2,5.5,1,1009,0.6000000000000001,67.59
2019,1,7,21,30,65,332,763,82.8,3.2,5.9,1,1009,0.4,69.52
2019,1,7,22,30,79,211,479,84.42,3.3000000000000003,5.7,1,1009,0.30000000000000004,73.95
2019,1,7,23,30,58,68,63,86.34,3.3000000000000003,5.4,1.1,1009,0.30000000000000004,80.42
2019,1,8,0,30,7,7,0,88.45,1.9000000000000001,3.6,1.2000000000000002,1009,0.30000000000000004,88.26
2019,1,8,1,30,0,0,0,86.10000000000001,1.5,3.6,1.2000000000000002,1008,0.4,97.81
2019,1,8,2,30,0,0,0,86.38,1.4000000000000001,3.5,1.2000000000000002,1008,0.4,107.78
2019,1,8,3,30,0,0,0,87.58,1.3,3.2,1.2000000000000002,1008,0.30000000000000004,118.19
2019,1,8,4,30,0,0,0,87.04,1.2000000000000002,3.1,1.4000000000000001,1007,0.30000000000000004,128.72
2019,1,8,5,30,0,0,0,86.5,1.1,3.1,1.6,1007,0.30000000000000004,138.98
2019,1,8,6,30,0,0,0,86.31,1.2000000000000002,3.3000000000000003,1.9000000000000001,1007,0.4,148.26
2019,1,8,7,30,0,0,0,86.57000000000001,1.5,3.5,2,1006,0.4,155.06
2019,1,8,8,30,0,0,0,87.25,1.8,3.7,2.2,1005,0.4,156.88
2019,1,8,9,30,0,0,0,86.4,2.1,4.2,2.3000000000000003,1005,0.5,152.65
2019,1,8,10,30,0,0,0,86.10000000000001,2.7,4.800000000000001,2.4000000000000004,1004,0.5,144.55
2019,1,8,11,30,0,0,0,88.06,3.3000000000000003,5.1000000000000005,2.4000000000000004,1004,0.5,134.74
2019,1,8,12,30,0,0,0,88.93,3.6,5.300000000000001,2.5,1003,0.5,124.29
2019,1,8,13,30,0,0,0,89.67,3.9000000000000004,5.5,2.5,1003,0.6000000000000001,113.76
2019,1,8,14,30,0,0,0,90.37,3.9000000000000004,5.4,2.5,1002,0.7000000000000001,103.49000000000001
2019,1,8,15,30,0,0,0,88.74,3.9000000000000004,5.6000000000000005,2.5,1002,0.7000000000000001,93.78
2019,1,8,16,30,9,9,0,86.63,4.2,6.300000000000001,2.5,1002,0.8,84.82000000000001
2019,1,8,17,30,23,23,0,86.78,5.1000000000000005,7.2,2.4000000000000004,1002,0.8,77.41
2019,1,8,18,30,22,22,0,86.31,5.9,8,2.3000000000000003,1001,0.8,71.71000000000001
2019,1,8,19,30,90,90,1,85.58,6.5,8.8,2.3000000000000003,1000,0.8,68.26
2019,1,8,20,30,124,127,8,85.61,7.1000000000000005,9.4,2.2,999,0.7000000000000001,67.45
2019,1,8,21,30,142,202,170,85.75,7.4,9.700000000000001,2.2,998,0.7000000000000001,69.37
2019,1,8,22,30,46,46,0,87.17,7.6000000000000005,9.600000000000001,2.2,998,0.6000000000000001,73.79
2019,1,8,23,30,36,36,2,86.39,7.300000000000001,9.5,2.2,998,0.5,80.25
2019,1,9,0,30,6,6,0,88.92,6.6000000000000005,8.3,2.2,998,0.5,88.12
2019,1,9,1,30,0,0,0,89.38,6.2,7.800000000000001,2.2,997,0.5,97.64
2019,1,9,2,30,0,0,0,89.22,5.800000000000001,7.5,2.1,997,0.5,107.61
2019,1,9,3,30,0,0,0,89.23,5.5,7.2,2.1,997,0.4,118.02
2019,1,9,4,30,0,0,0,88.75,5.4,7.1000000000000005,2.1,996,0.4,128.56
2019,1,9,5,30,0,0,0,88.58,5.300000000000001,7.1000000000000005,2.1,996,0.4,138.82
2019,1,9,6,30,0,0,0,88.96000000000001,5.5,7.2,2.1,996,0.4,148.09
2019,1,9,7,30,0,0,0,89.26,5.7,7.4,2.1,996,0.4,154.9
2019,1,9,8,30,0,0,0,89.94,6,7.5,2.1,996,0.4,156.75
2019,1,9,9,30,0,0,0,90.58,6.1000000000000005,7.5,2,995,0.4,152.58
2019,1,9,10,30,0,0,0,91.35000000000001,6,7.300000000000001,2,995,0.4,144.51
2019,1,9,11,30,0,0,0,91.65,5.7,7,1.9000000000000001,995,0.4,134.71
2019,1,9,12,30,0,0,0,92.55,5.6000000000000005,6.7,1.8,995,0.4,124.28
2019,1,9,13,30,0,0,0,91.74,5.300000000000001,6.5,1.7000000000000002,995,0.4,113.74000000000001
2019,1,9,14,30,0,0,0,90.45,5,6.5,1.7000000000000002,995,0.4,103.46000000000001
2019,1,9,15,30,0,0,0,87.56,5.1000000000000005,7,1.8,995,0.5,93.74
2019,1,9,16,30,15,15,0,84.16,5.6000000000000005,8.1,1.9000000000000001,996,0.6000000000000001,84.77
2019,1,9,17,30,16,16,0,84.47,6.7,9.200000000000001,1.9000000000000001,996,0.8,77.33
2019,1,9,18,30,63,63,0,85.56,7.7,10,2,996,0.9,71.61
2019,1,9,19,30,107,108,3,85.42,8.4,10.700000000000001,2,996,1,68.14
2019,1,9,20,30,70,70,1,84.93,9,11.4,2,996,1.1,67.31
2019,1,9,21,30,116,117,4,85.96000000000001,9.5,11.8,2.1,996,1.1,69.21000000000001
2019,1,9,22,30,50,50,0,87.59,9.700000000000001,11.700000000000001,2.1,996,1.2000000000000002,73.62
2019,1,9,23,30,20,20,0,87.95,9.600000000000001,11.5,2.1,997,1.2000000000000002,80.08
2019,1,10,0,30,6,6,0,89.86,9.3,10.9,2.1,998,1.1,87.96000000000001
2019,1,10,1,30,0,0,0,90.54,9.1,10.600000000000001,2.1,999,1,97.47
2019,1,10,2,30,0,0,0,91.14,9,10.4,2,1000,0.9,107.45
2019,1,10,3,30,0,0,0,92.10000000000001,8.9,10.100000000000001,1.9000000000000001,1001,0.9,117.86
2019,1,10,4,30,0,0,0,92.09,8.700000000000001,9.9,1.9000000000000001,1002,0.9,128.4
2019,1,10,5,30,0,0,0,92.67,8.5,9.600000000000001,1.8,1003,1,138.65
2019,1,10,6,30,0,0,0,92.63,8.3,9.4,1.8,1003,1,147.92000000000002
2019,1,10,7,30,0,0,0,92.15,8.1,9.3,1.7000000000000002,1004,1,154.73
2019,1,10,8,30,0,0,0,92.51,8,9.1,1.6,1005,0.9,156.61
2019,1,10,9,30,0,0,0,93.10000000000001,7.800000000000001,8.9,1.5,1006,0.8,152.49
2019,1,10,10,30,0,0,0,93.34,7.6000000000000005,8.6,1.5,1006,0.6000000000000001,144.47
2019,1,10,11,30,0,0,0,92.74,7.300000000000001,8.4,1.4000000000000001,1007,0.5,134.69
2019,1,10,12,30,0,0,0,93.17,7.1000000000000005,8.1,1.3,1007,0.5,124.25
2019,1,10,13,30,0,0,0,93.58,6.800000000000001,7.800000000000001,1.4000000000000001,1007,0.4,113.72
2019,1,10,14,30,0,0,0,94.24,6.4,7.300000000000001,1.4000000000000001,1007,0.4,103.43
2019,1,10,15,30,0,0,0,90.97,6,7.4,1.4000000000000001,1007,0.4,93.7
2019,1,10,16,30,10,10,0,86.85000000000001,6.5,8.6,1.5,1007,0.4,84.7
2019,1,10,17,30,50,189,630,86.51,7.9,10,1.6,1008,0.5,77.25
2019,1,10,18,30,94,94,1,86.66,8.700000000000001,10.8,1.7000000000000002,1008,0.5,71.5
2019,1,10,19,30,155,199,117,86.35000000000001,9.1,11.3,1.7000000000000002,1008,0.5,68.01
2019,1,10,20,30,160,206,119,85.16,9.4,11.8,1.7000000000000002,1007,0.5,67.16
2019,1,10,21,30,140,234,263,85.81,9.600000000000001,11.9,1.6,1006,0.4,69.04
2019,1,10,22,30,79,79,0,89.51,9.600000000000001,11.3,1.5,1006,0.30000000000000004,73.44
2019,1,10,23,30,64,87,129,88.59,9.1,10.9,1.5,1006,0.30000000000000004,79.91
2019,1,11,0,30,14,16,47,92.85000000000001,7.9,9,1.5,1006,0.4,87.8
2019,1,11,1,30,0,0,0,92.68,7,8.1,1.4000000000000001,1006,0.4,97.3
2019,1,11,2,30,0,0,0,91.46000000000001,6.1000000000000005,7.4,1.4000000000000001,1006,0.4,107.28
2019,1,11,3,30,0,0,0,90.38,5.2,6.7,1.5,1006,0.4,117.69
2019,1,11,4,30,0,0,0,89.74,4.6000000000000005,6.2,1.5,1006,0.4,128.23
2019,1,11,5,30,0,0,0,88.86,4.2,5.9,1.5,1005,0.4,138.48
2019,1,11,6,30,0,0,0,87.93,4,5.800000000000001,1.5,1005,0.30000000000000004,147.74
2019,1,11,7,30,0,0,0,87.66,3.9000000000000004,5.800000000000001,1.5,1005,0.30000000000000004,154.56
2019,1,11,8,30,0,0,0,87.66,3.8000000000000003,5.7,1.5,1004,0.30000000000000004,156.47
2019,1,11,9,30,0,0,0,87.43,3.8000000000000003,5.7,1.4000000000000001,1004,0.30000000000000004,152.4
2019,1,11,10,30,0,0,0,87.63,3.7,5.6000000000000005,1.4000000000000001,1004,0.30000000000000004,144.41
2019,1,11,11,30,0,0,0,87.73,3.5,5.4,1.3,1004,0.30000000000000004,134.65
2019,1,11,12,30,0,0,0,87.14,3.2,5.2,1.3,1003,0.30000000000000004,124.22
2019,1,11,13,30,0,0,0,86.60000000000001,3,5,1.3,1003,0.30000000000000004,113.69
2019,1,11,14,30,0,0,0,86.14,2.7,4.800000000000001,1.2000000000000002,1003,0.30000000000000004,103.39
2019,1,11,15,30,0,0,0,84.04,2.4000000000000004,4.9,1.2000000000000002,1003,0.4,93.65
2019,1,11,16,30,32,34,23,80.68,2.6,5.7,1.1,1003,0.5,84.64
2019,1,11,17,30,81,96,69,77.49,3.3000000000000003,7,1.1,1003,0.7000000000000001,77.16
2019,1,11,18,30,126,148,69,74.68,4.3,8.5,1,1003,0.7000000000000001,71.39
2019,1,11,19,30,147,184,98,74.31,5.4,9.8,1,1002,0.6000000000000001,67.87
2019,1,11,20,30,124,129,13,75.94,6.5,10.600000000000001,1,1002,0.6000000000000001,67
2019,1,11,21,30,119,131,34,78.18,7.2,10.9,1.1,1002,0.6000000000000001,68.87
2019,1,11,22,30,96,100,13,82.55,7.7,10.5,1.1,1002,0.5,73.27
2019,1,11,23,30,49,49,1,83.43,7.5,10.200000000000001,1.1,1002,0.4,79.73
2019,1,12,0,30,11,11,0,90.17,6.6000000000000005,8.1,1.1,1001,0.4,87.63
2019,1,12,1,30,0,0,0,90.55,5.9,7.300000000000001,1.1,1001,0.4,97.12
2019,1,12,2,30,0,0,0,89.26,5.300000000000001,6.9,1.1,1001,0.4,107.10000000000001
2019,1,12,3,30,0,0,0,86.95,4.7,6.7,1,1001,0.4,117.52
2019,1,12,4,30,0,0,0,86.42,4.2,6.300000000000001,1,1002,0.4,128.05
2019,1,12,5,30,0,0,0,85.54,3.7,5.9,0.9,1002,0.4,138.3
2019,1,12,6,30,0,0,0,84.24,3.1,5.5,0.9,1002,0.4,147.56
2019,1,12,7,30,0,0,0,85.07000000000001,2.6,4.9,0.9,1002,0.4,154.38
2019,1,12,8,30,0,0,0,84.81,2.2,4.5,0.9,1002,0.4,156.32
2019,1,12,9,30,0,0,0,85.26,1.7000000000000002,4,1,1002,0.4,152.31
2019,1,12,10,30,0,0,0,85.48,1.4000000000000001,3.6,1,1003,0.30000000000000004,144.35
2019,1,12,11,30,0,0,0,85.72,1,3.2,1.1,1003,0.30000000000000004,134.61
