Year,Month,Day,Hour,Minute,DHI,GHI,DNI,Relative Humidity,Dew Point,Temperature,Precipitation,Pressure,Wind Speed,Solar Zenith Angle
2018,1,2,3,30,0,0,0,84.31,0.6000000000000001,3,0.9,1017,0.6000000000000001,119.05
2018,1,2,4,30,0,0,0,81.44,-0.1,2.8000000000000003,0.9,1017,0.6000000000000001,129.58
2018,1,2,5,30,0,0,0,79.18,-0.7000000000000001,2.5,0.9,1016,0.5,139.85
2018,1,2,6,30,0,0,0,77.26,-1.2000000000000002,2.4000000000000004,0.9,1016,0.5,149.12
2018,1,2,7,30,0,0,0,77.24,-1.4000000000000001,2.2,0.9,1016,0.5,155.86
2018,1,2,8,30,0,0,0,77.32000000000001,-1.7000000000000002,1.8,1,1016,0.5,157.44
2018,1,2,9,30,0,0,0,77.41,-1.8,1.7000000000000002,1,1016,0.5,152.93
2018,1,2,10,30,0,0,0,76.88,-1.8,1.8,1,1016,0.5,144.64000000000001
2018,1,2,11,30,0,0,0,75.49,-1.8,2.1,1.1,1016,0.6000000000000001,134.74
2018,1,2,12,30,0,0,0,75.01,-1.6,2.4000000000000004,1.2000000000000002,1016,0.6000000000000001,124.27
2018,1,2,13,30,0,0,0,74.77,-1.4000000000000001,2.6,1.3,1015,0.7000000000000001,113.75
2018,1,2,14,30,0,0,0,75.10000000000001,-1.2000000000000002,2.8000000000000003,1.4000000000000001,1015,0.7000000000000001,103.52
2018,1,2,15,30,0,0,0,74.57000000000001,-1,3.1,1.5,1015,0.7000000000000001,93.89
2018,1,2,16,30,17,17,0,72.82000000000001,-0.6000000000000001,3.8000000000000003,1.5,1015,0.7000000000000001,85
2018,1,2,17,30,81,112,147,71.01,0,4.800000000000001,1.6,1015,0.8,77.71000000000001
2018,1,2,18,30,116,123,24,68.96000000000001,0.7000000000000001,6,1.6,1015,0.9,72.15
2018,1,2,19,30,137,249,309,66.48,1.3,7.1000000000000005,1.6,1014,1,68.84
2018,1,2,20,30,157,215,157,66.44,2,7.9,1.7000000000000002,1013,1,68.15
2018,1,2,21,30,135,212,226,69.61,2.8000000000000003,8,1.7000000000000002,1013,0.9,70.16
2018,1,2,22,30,92,92,0,75.67,3.2,7.2,1.7000000000000002,1012,0.7000000000000001,74.64
2018,1,2,23,30,48,48,0,76.17,2.8000000000000003,6.7,1.7000000000000002,1012,0.7000000000000001,81.13
2018,1,3,0,30,5,5,0,80.54,1.7000000000000002,4.800000000000001,1.7000000000000002,1012,0.6000000000000001,88.92
2018,1,3,1,30,0,0,0,79.07000000000001,0.9,4.2,1.7000000000000002,1012,0.6000000000000001,98.53
2018,1,3,2,30,0,0,0,78.63,0.30000000000000004,3.7,1.7000000000000002,1012,0.6000000000000001,108.5
2018,1,3,3,30,0,0,0,77.19,-0.1,3.5,1.7000000000000002,1012,0.7000000000000001,118.91
2018,1,3,4,30,0,0,0,75.71000000000001,-0.5,3.4000000000000004,1.7000000000000002,1012,0.7000000000000001,129.44
2018,1,3,5,30,0,0,0,75.17,-0.7000000000000001,3.3000000000000003,1.7000000000000002,1012,0.6000000000000001,139.71
2018,1,3,6,30,0,0,0,76.22,-0.8,3,1.7000000000000002,1012,0.7000000000000001,148.98
2018,1,3,7,30,0,0,0,76.67,-0.9,2.8000000000000003,1.8,1012,0.7000000000000001,155.73
2018,1,3,8,30,0,0,0,76.77,-1,2.7,1.8,1012,0.7000000000000001,157.36
2018,1,3,9,30,0,0,0,77.54,-0.9,2.6,1.8,1012,0.8,152.9
2018,1,3,10,30,0,0,0,79.16,-0.8,2.4000000000000004,1.8,1012,0.7000000000000001,144.64000000000001
2018,1,3,11,30,0,0,0,79.96000000000001,-0.9,2.2,1.8,1011,0.7000000000000001,134.75
2018,1,3,12,30,0,0,0,81.09,-1,1.9000000000000001,1.8,1011,0.7000000000000001,124.29
2018,1,3,13,30,0,0,0,81.22,-1.3,1.6,1.8,1010,0.7000000000000001,113.77
2018,1,3,14,30,0,0,0,80.82000000000001,-1.5,1.4000000000000001,1.8,1010,0.7000000000000001,103.53
2018,1,3,15,30,0,0,0,78.36,-1.8,1.6,1.8,1010,0.9,93.89
2018,1,3,16,30,30,30,2,73.02,-1.8,2.6,1.8,1009,1,84.99
2018,1,3,17,30,82,107,118,67.29,-1.1,4.4,1.9000000000000001,1009,1,77.68
2018,1,3,18,30,91,91,0,63.83,0.2,6.6000000000000005,1.9000000000000001,1009,1,72.09
2018,1,3,19,30,137,145,21,63.550000000000004,1.8,8.3,2,1008,1.1,68.76
2018,1,3,20,30,152,243,244,64.62,3.1,9.4,2,1007,1.1,68.05
2018,1,3,21,30,130,138,24,66.87,3.8000000000000003,9.700000000000001,2.1,1006,1.1,70.04
2018,1,3,22,30,46,240,726,71.86,4.3,9.1,2.1,1006,0.9,74.5
2018,1,3,23,30,34,124,573,72.69,4,8.6,2.1,1006,0.8,80.99
2018,1,4,0,30,6,6,0,77.59,2.8000000000000003,6.4,2,1006,0.7000000000000001,88.79
2018,1,4,1,30,0,0,0,76.41,1.8,5.6000000000000005,1.9000000000000001,1006,0.7000000000000001,98.39
2018,1,4,2,30,0,0,0,76.36,1.1,4.9,1.8,1006,0.7000000000000001,108.35000000000001
2018,1,4,3,30,0,0,0,75.49,0.5,4.5,1.8,1006,0.7000000000000001,118.76
2018,1,4,4,30,0,0,0,74.73,0.2,4.3,1.8,1006,0.6000000000000001,129.3
2018,1,4,5,30,0,0,0,74.8,0.1,4.2,1.7000000000000002,1005,0.6000000000000001,139.56
2018,1,4,6,30,0,0,0,73.44,0.1,4.4,1.7000000000000002,1005,0.5,148.84
2018,1,4,7,30,0,0,0,73.83,0.1,4.4,1.7000000000000002,1005,0.5,155.6
2018,1,4,8,30,0,0,0,76.5,0.1,3.9000000000000004,1.8,1005,0.4,157.27
2018,1,4,9,30,0,0,0,78.89,0.2,3.5,1.8,1005,0.4,152.86
2018,1,4,10,30,0,0,0,79.4,0.30000000000000004,3.5,1.8,1006,0.4,144.63
2018,1,4,11,30,0,0,0,79.16,0.2,3.5,1.9000000000000001,1006,0.5,134.76
2018,1,4,12,30,0,0,0,78.59,0.2,3.6,2,1006,0.5,124.3
2018,1,4,13,30,0,0,0,78.52,0.30000000000000004,3.7,2.3000000000000003,1006,0.6000000000000001,113.78
2018,1,4,14,30,0,0,0,79.72,0.7000000000000001,3.9000000000000004,2.4000000000000004,1006,0.6000000000000001,103.54
2018,1,4,15,30,0,0,0,81.62,1.1,4,2.4000000000000004,1006,0.7000000000000001,93.88
2018,1,4,16,30,13,13,0,79.53,1.4000000000000001,4.6000000000000005,2.4000000000000004,1006,0.8,84.97
2018,1,4,17,30,35,35,0,75.34,1.8,5.800000000000001,2.3000000000000003,1006,0.9,77.64
2018,1,4,18,30,124,147,74,72.58,2.8000000000000003,7.4,2.3000000000000003,1006,0.8,72.03
2018,1,4,19,30,60,60,0,72.67,4.4,9,2.2,1006,0.7000000000000001,68.67
2018,1,4,20,30,153,176,60,73.37,5.800000000000001,10.4,2.1,1005,0.7000000000000001,67.94
2018,1,4,21,30,141,207,192,76.35000000000001,7,11,2.2,1005,0.7000000000000001,69.91
2018,1,4,22,30,50,50,0,83.64,7.800000000000001,10.5,2.3000000000000003,1005,0.5,74.37
2018,1,4,23,30,19,19,0,85.68,7.7,10,2.4000000000000004,1005,0.5,80.85000000000001
2018,1,5,0,30,5,5,0,88.84,7,8.700000000000001,2.6,1005,0.6000000000000001,88.67
2018,1,5,1,30,0,0,0,89.89,6.6000000000000005,8.200000000000001,2.6,1005,0.7000000000000001,98.24000000000001
2018,1,5,2,30,0,0,0,90.17,6.5,8,2.6,1005,0.7000000000000001,108.21000000000001
2018,1,5,3,30,0,0,0,90.65,6.5,7.9,2.6,1005,0.7000000000000001,118.61
2018,1,5,4,30,0,0,0,91.26,6.4,7.7,2.6,1005,0.6000000000000001,129.15
2018,1,5,5,30,0,0,0,91.72,6.1000000000000005,7.4,2.6,1005,0.6000000000000001,139.41
2018,1,5,6,30,0,0,0,91.27,6,7.300000000000001,2.6,1005,0.6000000000000001,148.69
2018,1,5,7,30,0,0,0,91.68,5.800000000000001,7.1000000000000005,2.6,1005,0.5,155.46
2018,1,5,8,30,0,0,0,91.64,5.6000000000000005,6.9,2.6,1005,0.6000000000000001,157.18
2018,1,5,9,30,0,0,0,91.88,5.4,6.6000000000000005,2.5,1005,0.6000000000000001,152.81
2018,1,5,10,30,0,0,0,91.72,5.1000000000000005,6.300000000000001,2.5,1005,0.6000000000000001,144.62
2018,1,5,11,30,0,0,0,91.03,4.800000000000001,6.2,2.5,1005,0.6000000000000001,134.77
2018,1,5,12,30,0,0,0,90.68,4.800000000000001,6.2,2.5,1005,0.6000000000000001,124.31
2018,1,5,13,30,0,0,0,91.23,5,6.300000000000001,2.4000000000000004,1005,0.6000000000000001,113.79
2018,1,5,14,30,0,0,0,92.62,5.1000000000000005,6.2,2.3000000000000003,1004,0.6000000000000001,103.54
2018,1,5,15,30,0,0,0,91.13,5,6.300000000000001,2.2,1005,0.6000000000000001,93.86
2018,1,5,16,30,9,9,0,88.18,5.4,7.2,2.2,1005,0.7000000000000001,84.94
2018,1,5,17,30,42,42,0,87.86,6.6000000000000005,8.5,2.2,1006,0.7000000000000001,77.59
2018,1,5,18,30,102,102,0,87.47,7.9,9.9,2.1,1006,0.7000000000000001,71.96000000000001
2018,1,5,19,30,92,92,0,87.8,9.200000000000001,11.100000000000001,1.9000000000000001,1006,0.8,68.58
2018,1,5,20,30,78,78,0,88.7,10.100000000000001,11.9,1.8,1006,1,67.82000000000001
2018,1,5,21,30,144,183,113,89.03,10.200000000000001,12,1.9000000000000001,1006,1.2000000000000002,69.78
2018,1,5,22,30,109,139,112,89.04,10,11.700000000000001,1.9000000000000001,1006,1.3,74.22
2018,1,5,23,30,30,30,0,87.92,9.5,11.4,1.8,1006,1.3,80.7
2018,1,6,0,30,5,5,0,90.93,8.8,10.200000000000001,1.8,1007,1.2000000000000002,88.53
2018,1,6,1,30,0,0,0,90.58,8.3,9.8,1.8,1007,1.2000000000000002,98.09
2018,1,6,2,30,0,0,0,90.84,8.1,9.5,1.9000000000000001,1008,1.3,108.05
2018,1,6,3,30,0,0,0,91.13,7.800000000000001,9.200000000000001,2,1008,1.3,118.46000000000001
2018,1,6,4,30,0,0,0,91.84,7.5,8.8,2,1009,1.3,128.99
2018,1,6,5,30,0,0,0,92.07000000000001,7.1000000000000005,8.3,2,1010,1.2000000000000002,139.26
2018,1,6,6,30,0,0,0,92.4,6.5,7.7,1.9000000000000001,1011,1,148.53
2018,1,6,7,30,0,0,0,92.33,6.1000000000000005,7.300000000000001,1.8,1011,0.7000000000000001,155.32
2018,1,6,8,30,0,0,0,92.97,5.800000000000001,6.9,1.7000000000000002,1012,0.5,157.07
2018,1,6,9,30,0,0,0,93.7,5.5,6.4,1.6,1012,0.30000000000000004,152.76
2018,1,6,10,30,0,0,0,93.61,5,6,1.5,1012,0.30000000000000004,144.6
2018,1,6,11,30,0,0,0,93.11,4.7,5.7,1.4000000000000001,1012,0.30000000000000004,134.76
2018,1,6,12,30,0,0,0,92.98,4.5,5.5,1.3,1013,0.30000000000000004,124.31
2018,1,6,13,30,0,0,0,92.8,4.2,5.300000000000001,1.2000000000000002,1013,0.30000000000000004,113.78
2018,1,6,14,30,0,0,0,92.02,4.1000000000000005,5.300000000000001,1.1,1013,0.30000000000000004,103.53
2018,1,6,15,30,0,0,0,90.87,4,5.4,1.1,1015,0.30000000000000004,93.84
2018,1,6,16,30,26,64,430,89.53,4.4,6,1,1015,0.2,84.9
2018,1,6,17,30,46,192,678,89.05,5.1000000000000005,6.800000000000001,1,1016,0.2,77.53
2018,1,6,18,30,124,142,58,85.21000000000001,5.300000000000001,7.6000000000000005,1,1016,0.30000000000000004,71.88
2018,1,6,19,30,148,236,239,81.71000000000001,5.2,8.1,1.1,1015,0.4,68.47
2018,1,6,20,30,62,377,831,79.08,4.800000000000001,8.200000000000001,1.1,1014,0.4,67.7
2018,1,6,21,30,143,205,178,79.60000000000001,4.7,8,1.1,1014,0.30000000000000004,69.64
2018,1,6,22,30,52,254,737,81.41,4.6000000000000005,7.6000000000000005,1.2000000000000002,1014,0.30000000000000004,74.07000000000001
2018,1,6,23,30,58,60,10,80.52,4.3,7.4,1.3,1014,0.30000000000000004,80.54
2018,1,7,0,30,5,5,0,73.5,2.6,7,1.3,1013,0.30000000000000004,88.38
2018,1,7,1,30,0,0,0,77.78,2.5,6.1000000000000005,1.3,1013,0.5,97.93
2018,1,7,2,30,0,0,0,81.28,2.1,5,1.3,1013,0.8,107.9
2018,1,7,3,30,0,0,0,84.31,1.6,4,1.3,1013,0.8,118.3
2018,1,7,4,30,0,0,0,86.55,1.2000000000000002,3.2,1.3,1012,0.8,128.84
2018,1,7,5,30,0,0,0,89.57000000000001,1.2000000000000002,2.7,1.3,1012,0.6000000000000001,139.1
2018,1,7,6,30,0,0,0,91.14,1.2000000000000002,2.5,1.4000000000000001,1012,0.5,148.37
2018,1,7,7,30,0,0,0,91.11,1.1,2.4000000000000004,1.5,1012,0.5,155.17000000000002
2018,1,7,8,30,0,0,0,90.07000000000001,1,2.5,1.6,1012,0.5,156.96
2018,1,7,9,30,0,0,0,87.65,1.1,2.9000000000000004,1.6,1012,0.6000000000000001,152.70000000000002
2018,1,7,10,30,0,0,0,86.93,1.4000000000000001,3.4000000000000004,1.7000000000000002,1012,0.6000000000000001,144.58
2018,1,7,11,30,0,0,0,86.71000000000001,1.5,3.5,1.8,1011,0.6000000000000001,134.75
2018,1,7,12,30,0,0,0,88.02,1.6,3.4000000000000004,1.9000000000000001,1011,0.5,124.31
2018,1,7,13,30,0,0,0,88.61,2,3.7,2,1010,0.5,113.78
2018,1,7,14,30,0,0,0,89.11,2.6,4.2,2.1,1009,0.4,103.51
2018,1,7,15,30,0,0,0,89.03,3,4.7,2.1,1009,0.4,93.82000000000001
2018,1,7,16,30,17,17,0,85.78,3.5,5.7,2.1,1008,0.4,84.86
2018,1,7,17,30,23,23,0,85.75,4.9,7.1000000000000005,2.1,1009,0.5,77.47
2018,1,7,18,30,58,58,0,85.97,6,8.200000000000001,2.1,1008,0.6000000000000001,71.79
2018,1,7,19,30,79,79,0,87.63,7,8.9,2.2,1008,0.6000000000000001,68.36
2018,1,7,20,30,97,97,0,88.17,7.1000000000000005,9,2.3000000000000003,1008,0.6000000000000001,67.56
2018,1,7,21,30,91,91,0,88.32000000000001,7.2,9,2.3000000000000003,1007,0.5,69.49
2018,1,7,22,30,29,29,0,90.06,7.2,8.700000000000001,2.2,1006,0.4,73.91
2018,1,7,23,30,27,27,0,91.38,7.1000000000000005,8.4,2.2,1006,0.30000000000000004,80.38
2018,1,8,0,30,4,4,0,93.24,6,7,2.2,1006,0.30000000000000004,88.23
2018,1,8,1,30,0,0,0,92.84,5.5,6.6000000000000005,2.2,1005,0.4,97.77
2018,1,8,2,30,0,0,0,93.34,5.300000000000001,6.300000000000001,2,1005,0.4,107.73
2018,1,8,3,30,0,0,0,93.2,4.9,5.9,1.9000000000000001,1004,0.4,118.14
2018,1,8,4,30,0,0,0,92.48,4.5,5.6000000000000005,1.7000000000000002,1004,0.4,128.68
2018,1,8,5,30,0,0,0,91.47,4.1000000000000005,5.4,1.6,1004,0.4,138.94
2018,1,8,6,30,0,0,0,90.54,4,5.4,1.5,1004,0.5,148.21
2018,1,8,7,30,0,0,0,87.88,3.7,5.6000000000000005,1.4000000000000001,1004,0.6000000000000001,155.01
2018,1,8,8,30,0,0,0,85.16,3.7,6,1.3,1003,0.7000000000000001,156.84
2018,1,8,9,30,0,0,0,83.96000000000001,3.7,6.2,1.3,1003,0.7000000000000001,152.63
2018,1,8,10,30,0,0,0,84.28,3.5,6,1.2000000000000002,1002,0.7000000000000001,144.54
2018,1,8,11,30,0,0,0,85.06,3.3000000000000003,5.6000000000000005,1.2000000000000002,1002,0.8,134.73
2018,1,8,12,30,0,0,0,88.21000000000001,3.2,5,1.2000000000000002,1001,0.7000000000000001,124.29
2018,1,8,13,30,0,0,0,90.96000000000001,2.8000000000000003,4.1000000000000005,1.3,1000,0.6000000000000001,113.76
2018,1,8,14,30,0,0,0,91.66,2.4000000000000004,3.6,1.3,999,0.4,103.49000000000001
2018,1,8,15,30,0,0,0,88.06,2.2,4,1.4000000000000001,999,0.4,93.78
2018,1,8,16,30,20,20,0,83.61,2.8000000000000003,5.4,1.5,999,0.4,84.81
2018,1,8,17,30,70,70,0,82.11,4.5,7.4,1.6,999,0.4,77.4
2018,1,8,18,30,62,62,0,80.8,5.9,9,1.8,999,0.4,71.7
2018,1,8,19,30,140,147,20,79.89,6.7,10,1.9000000000000001,998,0.4,68.25
2018,1,8,20,30,91,91,0,78.54,6.800000000000001,10.4,2,997,0.5,67.43
2018,1,8,21,30,141,158,48,79.89,7,10.3,2,996,0.5,69.34
2018,1,8,22,30,86,86,0,83.74,7.2,9.8,2.1,995,0.30000000000000004,73.75
2018,1,8,23,30,35,35,0,87.19,7.4,9.4,2.2,995,0.30000000000000004,80.22
2018,1,9,0,30,5,5,0,91.22,6.7,8,2.3000000000000003,995,0.30000000000000004,88.08
2018,1,9,1,30,0,0,0,91.71000000000001,6.300000000000001,7.6000000000000005,2.3000000000000003,995,0.30000000000000004,97.60000000000001
2018,1,9,2,30,0,0,0,92.04,6.1000000000000005,7.300000000000001,2.3000000000000003,995,0.30000000000000004,107.57000000000001
2018,1,9,3,30,0,0,0,91.86,5.9,7.1000000000000005,2.3000000000000003,994,0.30000000000000004,117.98
2018,1,9,4,30,0,0,0,92.31,5.7,6.9,2.2,994,0.30000000000000004,128.51
2018,1,9,5,30,0,0,0,91.88,5.6000000000000005,6.800000000000001,2.1,993,0.30000000000000004,138.77
2018,1,9,6,30,0,0,0,91.43,5.4,6.7,2.1,993,0.30000000000000004,148.04
2018,1,9,7,30,0,0,0,90.23,5.4,6.9,2.2,992,0.30000000000000004,154.85
2018,1,9,8,30,0,0,0,89.54,5.5,7.1000000000000005,2.3000000000000003,992,0.30000000000000004,156.71
2018,1,9,9,30,0,0,0,90.10000000000001,5.7,7.2,2.4000000000000004,992,0.30000000000000004,152.55
2018,1,9,10,30,0,0,0,90.37,5.800000000000001,7.300000000000001,2.4000000000000004,992,0.2,144.5
2018,1,9,11,30,0,0,0,90.93,5.9,7.300000000000001,2.3000000000000003,993,0.1,134.71
2018,1,9,12,30,0,0,0,92.38,5.800000000000001,7,2.2,993,0.1,124.28
2018,1,9,13,30,0,0,0,91.94,5.6000000000000005,6.800000000000001,2.1,993,0.2,113.74000000000001
2018,1,9,14,30,0,0,0,93.69,5.6000000000000005,6.5,2,994,0.30000000000000004,103.46000000000001
2018,1,9,15,30,0,0,0,92.71000000000001,5.2,6.300000000000001,1.8,995,0.30000000000000004,93.74
2018,1,9,16,30,10,10,0,91.06,5.2,6.6000000000000005,1.6,995,0.30000000000000004,84.76
2018,1,9,17,30,24,24,0,90.25,5.800000000000001,7.300000000000001,1.5,996,0.4,77.32000000000001
2018,1,9,18,30,70,70,0,90.24,6.2,7.7,1.4000000000000001,996,0.5,71.60000000000001
2018,1,9,19,30,133,136,7,89.35000000000001,6.5,8.1,1.3,997,0.6000000000000001,68.12
2018,1,9,20,30,90,90,0,88.33,6.6000000000000005,8.4,1.3,997,0.7000000000000001,67.28
2018,1,9,21,30,77,77,0,88.77,6.6000000000000005,8.3,1.3,997,0.8,69.17
2018,1,9,22,30,69,69,0,89.85000000000001,6.300000000000001,7.9,1.2000000000000002,997,0.7000000000000001,73.58
2018,1,9,23,30,40,143,594,89.76,5.9,7.5,1.2000000000000002,998,0.7000000000000001,80.04
2018,1,10,0,30,10,10,0,93.22,5.300000000000001,6.300000000000001,1.2000000000000002,999,0.30000000000000004,87.92
2018,1,10,1,30,0,0,0,93.32000000000001,4.7,5.7,1.3,1000,0.30000000000000004,97.43
2018,1,10,2,30,0,0,0,92.87,4.2,5.300000000000001,1.3,1001,0.30000000000000004,107.4
2018,1,10,3,30,0,0,0,92.34,4,5.1000000000000005,1.2000000000000002,1001,0.30000000000000004,117.81
2018,1,10,4,30,0,0,0,92.24,3.7,4.9,1.2000000000000002,1001,0.30000000000000004,128.35
2018,1,10,5,30,0,0,0,93.37,3.6,4.6000000000000005,1.2000000000000002,1002,0.30000000000000004,138.6
2018,1,10,6,30,0,0,0,92.16,3.3000000000000003,4.5,1.2000000000000002,1002,0.30000000000000004,147.87
2018,1,10,7,30,0,0,0,91.8,3.3000000000000003,4.5,1.3,1002,0.30000000000000004,154.68
2018,1,10,8,30,0,0,0,92,3.3000000000000003,4.5,1.3,1002,0.30000000000000004,156.57
2018,1,10,9,30,0,0,0,91.98,3.3000000000000003,4.5,1.3,1002,0.30000000000000004,152.47
2018,1,10,10,30,0,0,0,92.73,3.2,4.3,1.3,1003,0.30000000000000004,144.45000000000002
2018,1,10,11,30,0,0,0,92.45,3.1,4.2,1.4000000000000001,1003,0.30000000000000004,134.68
2018,1,10,12,30,0,0,0,92.11,2.9000000000000004,4.1000000000000005,1.4000000000000001,1003,0.30000000000000004,124.25
2018,1,10,13,30,0,0,0,91.92,2.9000000000000004,4.1000000000000005,1.4000000000000001,1004,0.30000000000000004,113.72
2018,1,10,14,30,0,0,0,92.38,3,4.1000000000000005,1.4000000000000001,1004,0.30000000000000004,103.43
2018,1,10,15,30,0,0,0,90.97,3,4.3,1.4000000000000001,1005,0.4,93.7
2018,1,10,16,30,20,20,0,89.48,3.4000000000000004,5,1.4000000000000001,1006,0.5,84.7
2018,1,10,17,30,56,56,0,89.52,4.2,5.800000000000001,1.4000000000000001,1006,0.7000000000000001,77.24
2018,1,10,18,30,99,99,0,87.95,4.7,6.6000000000000005,1.4000000000000001,1006,0.9,71.49
2018,1,10,19,30,155,235,214,86.57000000000001,5.1000000000000005,7.2,1.4000000000000001,1006,0.9,67.99
2018,1,10,20,30,96,96,0,84.59,5.2,7.6000000000000005,1.4000000000000001,1006,0.8,67.13
2018,1,10,21,30,109,109,0,84.57000000000001,5.4,7.800000000000001,1.5,1006,0.6000000000000001,69.01
2018,1,10,22,30,107,113,22,87.82000000000001,5.7,7.6000000000000005,1.5,1006,0.4,73.41
2018,1,10,23,30,28,28,0,89.81,5.800000000000001,7.4,1.6,1006,0.4,79.87
2018,1,11,0,30,6,6,0,90.73,5.6000000000000005,7,1.7000000000000002,1006,0.5,87.75
2018,1,11,1,30,0,0,0,90.81,5.800000000000001,7.2,1.8,1006,0.6000000000000001,97.26
2018,1,11,2,30,0,0,0,90.85000000000001,6.1000000000000005,7.5,1.9000000000000001,1006,0.7000000000000001,107.23
2018,1,11,3,30,0,0,0,91.14,6.4,7.800000000000001,1.9000000000000001,1006,0.7000000000000001,117.64
2018,1,11,4,30,0,0,0,90.85000000000001,6.9,8.3,2,1006,0.8,128.18
2018,1,11,5,30,0,0,0,91.05,7.4,8.8,1.9000000000000001,1006,0.8,138.43
2018,1,11,6,30,0,0,0,92.56,7.9,9,1.9000000000000001,1006,0.8,147.69
2018,1,11,7,30,0,0,0,93.34,8,9,2,1007,0.7000000000000001,154.5
2018,1,11,8,30,0,0,0,93.82000000000001,7.9,8.8,2,1007,0.5,156.43
2018,1,11,9,30,0,0,0,93.86,7.6000000000000005,8.5,2.1,1006,0.4,152.38
2018,1,11,10,30,0,0,0,93.91,7.2,8.1,2.2,1006,0.4,144.4
2018,1,11,11,30,0,0,0,93.05,6.800000000000001,7.9,2.3000000000000003,1005,0.5,134.64000000000001
2018,1,11,12,30,0,0,0,91.95,6.800000000000001,8,2.4000000000000004,1003,0.7000000000000001,124.22
2018,1,11,13,30,0,0,0,91.56,6.800000000000001,8.1,2.5,1002,1,113.68
2018,1,11,14,30,0,0,0,90.71000000000001,6.9,8.3,2.5,1001,1.3,103.39
2018,1,11,15,30,0,0,0,88.69,7.300000000000001,9.1,2.5,1000,1.5,93.64
2018,1,11,16,30,15,15,0,87.49,8.3,10.3,2.4000000000000004,1000,1.7000000000000002,84.63
2018,1,11,17,30,37,37,0,89.13,9.600000000000001,11.3,2.4000000000000004,999,1.9000000000000001,77.15
2018,1,11,18,30,58,58,0,89.27,10.3,12,2.2,999,2,71.37
2018,1,11,19,30,6,6,0,89.29,10.700000000000001,12.4,1.9000000000000001,999,1.9000000000000001,67.85
2018,1,11,20,30,168,222,138,89.71000000000001,10.700000000000001,12.3,1.5,1000,1.7000000000000002,66.97
2018,1,11,21,30,152,192,111,87.62,9.8,11.8,1.5,1000,1.5,68.83
2018,1,11,22,30,68,68,0,86.72,9.3,11.4,1.7000000000000002,1000,1.3,73.23
2018,1,11,23,30,14,14,0,88.17,9.3,11.200000000000001,1.9000000000000001,1000,1.3,79.69
2018,1,12,0,30,7,7,0,91.02,9.3,10.700000000000001,1.8,1001,1.6,87.59
2018,1,12,1,30,0,0,0,91.60000000000001,8.9,10.200000000000001,1.8,1002,1.6,97.08
